cart_item_id,cart_id,product_id,quantity
11928,4606,37,1
11929,3700,4969,5
11930,3428,4706,4
11931,1581,1100,1
11932,1611,36,3
11933,456,2106,1
11934,2674,66,2
11935,4284,1915,3
11936,454,2602,5
11937,4544,2778,3
11938,4122,845,4
11939,3567,2052,5
11940,4415,3289,5
11941,4612,3587,4
11942,3251,382,4
11943,3018,2769,4
11944,3001,3294,1
11945,1219,3246,4
11946,3949,896,4
11947,1674,319,1
11948,1719,180,3
11949,2941,3099,3
11950,1169,3628,1
11951,2423,1906,2
11952,4179,3141,5
11953,3105,476,1
11954,4737,4501,4
11955,1481,2959,5
11956,22,4944,1
11957,3060,695,4
11958,2264,4762,5
11959,2213,1980,1
11960,3180,761,5
11961,4141,3894,4
11962,937,2238,3
11963,3261,188,1
11964,1254,4550,4
11965,1349,2964,1
11966,604,1537,3
11967,4579,2904,2
11968,2214,2452,3
11969,1973,1287,1
11970,751,4542,5
11971,2566,3792,1
11972,1231,3800,3
11973,3551,1005,4
11974,4116,1202,5
11975,363,3902,1
11976,4289,556,1
11977,196,1171,5
11978,4383,408,3
11979,1294,363,1
11980,1091,1904,2
11981,624,3053,5
11982,1236,830,5
11983,756,322,1
11984,152,3336,1
11985,2044,4185,4
11986,59,1866,1
11987,3526,2248,2
11988,3891,2144,4
11989,3259,578,1
11990,3390,4200,2
11991,2678,580,1
11992,4753,2286,4
11993,932,4910,2
11994,3759,3460,2
11995,3901,839,5
11996,4501,2425,4
11997,1829,3369,1
11998,3806,2417,4
11999,686,4543,5
12000,4599,2609,3
12001,3002,468,4
12002,3868,3935,4
12003,980,281,4
12004,1346,327,5
12005,1343,4823,3
12006,1334,3277,3
12007,1287,2196,1
12008,2994,4961,4
12009,3142,4987,4
12010,89,2328,2
12011,4717,1880,2
12012,2866,466,3
12013,3833,441,2
12014,3722,2404,2
12015,2764,62,1
12016,352,1037,5
12017,2424,3599,5
12018,1853,3373,4
12019,508,4277,2
12020,887,845,5
12021,1623,3664,3
12022,4806,4451,2
12023,4000,2991,5
12024,4933,286,5
12025,1469,1354,2
12026,1941,842,4
12027,3199,4203,2
12028,4922,4752,1
12029,641,502,2
12030,2011,1639,2
12031,50,3338,1
12032,2144,1946,4
12033,1552,3869,5
12034,4390,245,4
12035,1985,3564,2
12036,962,1830,1
12037,3180,2231,5
12038,2221,4287,4
12039,1418,3502,1
12040,4841,3016,2
12041,745,3850,1
12042,1335,3512,2
12043,1656,2103,4
12044,1257,4943,5
12045,4200,4076,2
12046,1206,1202,4
12047,4571,723,4
12048,989,1571,2
12049,4305,3678,1
12050,863,2977,5
12051,375,4222,3
12052,311,905,2
12053,4701,513,5
12054,3178,290,5
12055,4176,4726,3
12056,3911,2562,2
12057,3870,1993,1
12058,4846,2213,4
12059,3033,579,1
12060,452,533,1
12061,2865,2170,5
12062,909,871,5
12063,3824,1786,3
12064,657,357,3
12065,1399,4896,3
12066,2888,2935,1
12067,4295,4515,2
12068,3030,4020,3
12069,655,655,5
12070,312,2982,5
12071,795,306,3
12072,2484,3165,2
12073,3655,32,5
12074,252,1610,2
12075,3426,4320,3
12076,2663,3720,5
12077,4108,1707,5
12078,1649,4133,4
12079,2936,2343,2
12080,1605,616,4
12081,3887,3047,4
12082,2149,1550,2
12083,1072,4019,3
12084,3710,208,5
12085,4168,4885,1
12086,2556,817,2
12087,3703,3655,4
12088,443,1976,2
12089,3450,1649,4
12090,4536,2153,3
12091,1442,1715,5
12092,732,3141,3
12093,2847,2781,4
12094,2192,2597,3
12095,1028,1080,4
12096,2782,2158,2
12097,4012,4133,3
12098,1847,1297,1
12099,1729,3267,4
12100,2333,1738,1
12101,3138,3053,2
12102,2558,2601,2
12103,40,3672,4
12104,2131,826,2
12105,1122,1237,2
12106,763,2326,2
12107,1520,4714,3
12108,2824,2753,3
12109,4531,3069,3
12110,1725,1517,1
12111,228,1645,5
12112,3275,4036,1
12113,3536,4590,1
12114,2440,1794,5
12115,1762,2901,1
12116,1310,1511,1
12117,489,2901,5
12118,4979,3082,5
12119,969,331,2
12120,2013,1828,4
12121,4291,3184,4
12122,1461,2898,1
12123,1143,1344,2
12124,1760,2380,2
12125,3081,732,2
12126,1946,209,5
12127,1835,3886,4
12128,2378,4843,3
12129,4637,1138,5
12130,62,4168,4
12131,932,1444,1
12132,4053,2328,1
12133,1909,4507,2
12134,3544,4723,4
12135,4559,164,5
12136,1228,3437,5
12137,4914,1251,1
12138,4580,2556,2
12139,2151,4961,1
12140,2403,4277,4
12141,4878,28,4
12142,2702,2409,2
12143,2455,2270,4
12144,595,4918,3
12145,1345,3029,3
12146,155,4328,3
12147,3223,862,5
12148,2253,4623,4
12149,244,1128,4
12150,171,2842,2
12151,1417,1908,4
12152,249,3166,4
12153,1666,3302,2
12154,4748,1931,4
12155,2393,322,2
12156,3299,3953,5
12157,4477,3174,3
12158,2012,2416,2
12159,2062,792,3
12160,739,2977,3
12161,2236,2975,4
12162,3442,3648,4
12163,945,111,1
12164,4307,1362,5
12165,4351,4372,2
12166,1728,446,5
12167,1106,2266,3
12168,1228,4961,2
12169,1367,3033,5
12170,4962,2602,4
12171,3441,1101,5
12172,4127,1998,4
12173,1948,435,3
12174,3602,4603,3
12175,336,4657,4
12176,3610,496,4
12177,1824,11,2
12178,1960,3145,3
12179,267,932,5
12180,2668,2132,3
12181,639,4159,1
12182,1947,4816,3
12183,1201,2758,4
12184,2938,597,5
12185,4338,805,4
12186,4617,2751,3
12187,2942,1261,5
12188,1845,535,5
12189,1450,4334,4
12190,3765,4894,4
12191,4561,2939,4
12192,447,3554,5
12193,3049,2016,4
12194,2792,3214,4
12195,1017,3812,4
12196,3542,1027,3
12197,3210,4171,4
12198,478,1295,1
12199,4482,4381,1
12200,2124,1083,2
12201,61,4083,4
12202,147,2276,5
12203,4067,2020,2
12204,3762,2494,3
12205,3009,2462,1
12206,1748,941,1
12207,1465,4901,3
12208,654,4791,3
12209,3586,2514,2
12210,3624,3032,4
12211,2517,3384,5
12212,2767,2645,5
12213,2782,4538,2
12214,3636,2582,2
12215,3183,2523,1
12216,1788,3950,5
12217,766,1130,4
12218,1746,813,1
12219,334,2378,1
12220,3439,724,5
12221,4859,2856,3
12222,4458,1085,4
12223,1343,4487,4
12224,2517,3457,5
12225,3279,1313,3
12226,907,637,2
12227,4209,2201,5
12228,92,343,3
12229,202,862,1
12230,2714,4722,4
12231,3305,103,4
12232,3923,3729,3
12233,1852,2037,1
12234,4576,3980,4
12235,3226,1522,4
12236,4164,4587,3
12237,1493,3797,3
12238,3687,4726,1
12239,1605,819,4
12240,2849,3234,3
12241,700,3639,3
12242,3446,158,3
12243,2451,3741,1
12244,3365,2146,1
12245,82,3747,2
12246,1149,2207,2
12247,1587,328,1
12248,3419,4936,1
12249,3146,3263,3
12250,1254,1636,5
12251,2346,2362,5
12252,262,804,4
12253,2214,1845,4
12254,447,3567,1
12255,1967,1893,1
12256,3865,2271,2
12257,719,4627,5
12258,4195,2016,5
12259,1643,3656,2
12260,6,1402,5
12261,3545,16,3
12262,3437,214,1
12263,2596,1396,1
12264,4060,3522,3
12265,1450,1708,5
12266,513,3900,4
12267,4357,4449,2
12268,3674,2843,3
12269,2977,4320,2
12270,4032,4889,1
12271,2030,2928,2
12272,659,3722,2
12273,4870,1001,1
12274,4977,4693,1
12275,2391,1173,1
12276,2429,2583,2
12277,4990,3786,4
12278,639,1936,1
12279,440,3306,5
12280,4730,904,4
12281,179,1105,4
12282,3248,2413,5
12283,3490,4516,3
12284,3658,1725,3
12285,2816,2598,5
12286,3276,856,4
12287,387,4994,2
12288,4582,367,5
12289,4535,4297,2
12290,170,3088,2
12291,917,1069,5
12292,2766,1118,5
12293,537,3180,4
12294,407,3146,3
12295,4393,3133,4
12296,2476,3686,2
12297,2322,1216,1
12298,2225,1018,5
12299,4346,3169,4
12300,4204,2513,4
12301,2214,1035,1
12302,3602,2355,2
12303,1408,2471,4
12304,492,2402,3
12305,4851,3171,1
12306,1933,1350,5
12307,3010,305,4
12308,437,2005,1
12309,3070,3318,2
12310,18,341,3
12311,3793,3391,1
12312,1401,1766,3
12313,3858,1357,5
12314,3564,748,3
12315,879,872,2
12316,1057,1485,4
12317,3774,4073,3
12318,470,2845,5
12319,4864,3365,2
12320,4868,1633,3
12321,3081,1014,3
12322,3854,3685,4
12323,335,4667,2
12324,3482,4293,1
12325,4101,4961,2
12326,598,1595,5
12327,518,2311,3
12328,2131,1693,3
12329,4259,4624,5
12330,4624,443,5
12331,1279,3949,5
12332,2403,2395,2
12333,2560,102,3
12334,4279,3513,5
12335,295,3485,5
12336,1512,4090,4
12337,4507,2159,5
12338,4674,2752,4
12339,729,4588,4
12340,3140,4136,3
12341,985,171,3
12342,1586,628,2
12343,1706,3394,2
12344,2241,79,1
12345,4236,3585,4
12346,962,3513,2
12347,804,2712,3
12348,4563,4901,4
12349,3977,952,1
12350,2482,4780,4
12351,4273,4236,4
12352,3356,339,2
12353,4584,2396,1
12354,4041,2131,1
12355,4511,3323,1
12356,2923,1364,3
12357,4315,3583,4
12358,1620,3885,5
12359,484,3525,2
12360,2457,4648,2
12361,4944,1450,3
12362,2876,2274,3
12363,2985,1670,1
12364,4303,2753,2
12365,2060,2360,1
12366,3257,4670,1
12367,1278,2258,1
12368,1004,4813,5
12369,764,382,2
12370,2107,4386,2
12371,3293,2120,4
12372,2071,3267,4
12373,4860,1306,1
12374,4023,3392,3
12375,404,1861,3
12376,3667,4324,3
12377,1523,1308,3
12378,2926,1710,5
12379,2702,683,4
12380,1485,4148,3
12381,3718,1447,4
12382,1651,1387,1
12383,2999,1569,5
12384,1385,220,3
12385,1648,2874,4
12386,27,4315,5
12387,1082,3342,3
12388,3739,3882,5
12389,3359,257,5
12390,4684,1829,2
12391,1485,1605,5
12392,4074,3280,3
12393,87,4554,5
12394,3781,2241,2
12395,530,1283,4
12396,1574,625,4
12397,567,4829,5
12398,1299,1902,5
12399,2321,3660,1
12400,4077,3263,1
12401,2740,4030,3
12402,1674,2558,1
12403,4537,3119,4
12404,3943,4635,4
12405,3838,4352,2
12406,3723,2994,5
12407,2606,2328,5
12408,2284,3225,4
12409,2359,872,3
12410,675,1958,4
12411,1436,2561,4
12412,4582,3182,2
12413,789,1514,1
12414,440,1021,3
12415,1827,2428,5
12416,4769,1567,5
12417,1452,791,4
12418,2141,1337,3
12419,1458,4025,3
12420,2365,1729,3
12421,2537,707,1
12422,4764,1166,3
12423,3963,3416,4
12424,4465,2744,3
12425,2073,4310,5
12426,1150,773,3
12427,1633,3083,3
12428,1015,3708,2
12429,1020,2152,3
12430,2795,785,5
12431,4635,4593,1
12432,4529,1813,5
12433,868,62,4
12434,4887,3406,5
12435,3458,967,4
12436,453,3528,4
12437,1501,3419,5
12438,2443,128,3
12439,656,2602,5
12440,1165,1971,2
12441,3400,1790,2
12442,677,2849,2
12443,4723,630,1
12444,1142,1813,2
12445,1029,801,2
12446,1933,499,5
12447,4104,2577,2
12448,1957,529,3
12449,3259,501,4
12450,4239,4501,1
12451,2785,4499,2
12452,1035,1508,3
12453,1630,1195,3
12454,1203,4008,1
12455,4755,2275,1
12456,2249,1438,4
12457,1916,351,5
12458,452,1980,5
12459,4128,3648,4
12460,1211,4465,5
12461,3528,355,5
12462,1615,3609,3
12463,4667,3344,4
12464,3752,1568,1
12465,3572,3076,2
12466,3281,3875,5
12467,2797,4729,5
12468,4735,314,5
12469,3611,729,1
12470,4154,266,1
12471,3008,1974,1
12472,1835,1003,2
12473,632,1743,1
12474,537,2558,3
12475,2648,1227,2
12476,64,1517,5
12477,1485,4839,2
12478,3180,3389,5
12479,1569,2617,1
12480,1018,4825,3
12481,4676,1705,2
12482,747,4862,2
12483,2758,4497,4
12484,3219,4869,3
12485,1209,2162,1
12486,523,4645,1
12487,2326,2026,3
12488,2781,2563,1
12489,150,36,2
12490,3861,1265,3
12491,3171,849,5
12492,268,1831,4
12493,658,2802,5
12494,1907,4790,4
12495,685,398,2
12496,2714,851,2
12497,529,2660,4
12498,2492,4820,1
12499,408,1563,3
12500,1970,3690,3
12501,3067,3850,1
12502,4261,2525,2
12503,193,450,5
12504,2472,2406,3
12505,686,2601,1
12506,246,1781,5
12507,1448,1450,2
12508,178,1079,4
12509,3078,2134,5
12510,2668,4325,3
12511,1164,3586,5
12512,523,990,4
12513,285,3348,4
12514,1800,2102,2
12515,4653,2748,1
12516,2382,3591,4
12517,3935,3658,1
12518,2957,4994,4
12519,1350,4015,1
12520,3796,3544,4
12521,84,647,1
12522,2703,4489,3
12523,3014,553,3
12524,959,4387,4
12525,873,4847,5
12526,449,4716,2
12527,2813,768,4
12528,647,4605,4
12529,4921,64,1
12530,3173,570,1
12531,2981,2903,4
12532,1805,537,4
12533,3027,4809,1
12534,1940,2259,1
12535,2167,3147,4
12536,4743,805,2
12537,1289,4213,5
12538,684,4280,5
12539,1457,3150,5
12540,937,1150,2
12541,3669,3428,2
12542,3756,63,5
12543,3243,478,1
12544,1571,3049,2
12545,3305,447,3
12546,1828,4480,3
12547,3550,3480,2
12548,4815,2283,1
12549,4047,1730,4
12550,4442,4352,1
12551,1415,709,1
12552,802,357,3
12553,2464,4126,1
12554,1716,4327,2
12555,855,403,4
12556,1641,641,4
12557,4965,3011,5
12558,1067,3560,5
12559,4942,1068,2
12560,853,1886,2
12561,1594,458,1
12562,3261,4591,1
12563,3710,651,3
12564,3026,2940,3
12565,820,1393,3
12566,2170,780,5
12567,497,4783,1
12568,251,311,3
12569,2109,563,1
12570,1125,2581,1
12571,1386,1938,2
12572,2466,4089,4
12573,2884,2202,1
12574,4805,3802,2
12575,1236,985,3
12576,3444,3454,4
12577,89,690,3
12578,2267,3557,3
12579,333,218,1
12580,2395,346,2
12581,4703,959,3
12582,4654,601,3
12583,4376,3135,3
12584,2434,2713,5
12585,3569,1314,4
12586,4034,2717,5
12587,2888,4995,2
12588,1871,1425,4
12589,4523,2396,5
12590,3501,4236,3
12591,1819,4845,2
12592,2409,4448,3
12593,1016,3413,4
12594,36,2561,1
12595,4188,4683,1
12596,73,856,4
12597,3121,384,5
12598,2818,3296,5
12599,1255,877,5
12600,89,14,2
12601,3185,2195,5
12602,3375,3957,5
12603,2803,4729,3
12604,4007,521,2
12605,4153,1007,4
12606,1257,4746,5
12607,4933,2717,2
12608,4256,4371,4
12609,1388,4441,5
12610,4823,1769,1
12611,605,3166,1
12612,3899,4674,3
12613,3562,2783,1
12614,738,2327,1
12615,2163,4389,5
12616,3781,3313,1
12617,3690,4560,4
12618,1425,2689,5
12619,910,2311,3
12620,290,4021,4
12621,103,3792,2
12622,3482,55,1
12623,2565,2340,3
12624,3265,2872,5
12625,3507,3275,1
12626,2290,2347,1
12627,658,3696,5
12628,4789,4261,3
12629,2596,24,4
12630,4429,2187,5
12631,3015,4183,1
12632,412,1925,4
12633,2909,3155,4
12634,3152,1971,4
12635,4570,4967,4
12636,248,2621,3
12637,3038,3350,4
12638,2584,3221,5
12639,1822,3340,4
12640,765,1334,5
12641,3300,2086,4
12642,2236,1438,4
12643,3109,1487,2
12644,1199,3084,4
12645,3323,3352,3
12646,2262,4560,3
12647,1477,1755,4
12648,119,3555,3
12649,3967,3924,4
12650,2675,2666,4
12651,64,3989,2
12652,3089,1168,2
12653,2641,3812,2
12654,1039,1543,3
12655,296,3392,1
12656,2063,1662,5
12657,515,1755,4
12658,3063,640,2
12659,967,156,5
12660,696,3463,3
12661,904,3840,1
12662,1236,292,1
12663,2290,1088,5
12664,4744,4398,4
12665,3846,4188,3
12666,1513,1895,4
12667,4863,1177,3
12668,2060,370,5
12669,4741,568,3
12670,1358,4987,2
12671,1497,3207,3
12672,312,2710,3
12673,2670,1058,4
12674,1799,1512,4
12675,2370,2737,2
12676,2014,2039,1
12677,71,3163,5
12678,3477,874,5
12679,1163,2067,5
12680,323,2373,4
12681,4414,4342,4
12682,4498,2107,3
12683,1867,2692,4
12684,2169,3843,4
12685,455,402,5
12686,4938,1459,4
12687,49,1178,1
12688,1090,1570,5
12689,1758,1558,3
12690,491,1503,2
12691,2937,4256,3
12692,2069,3609,5
12693,279,3872,1
12694,3887,2396,1
12695,3650,4529,4
12696,2964,4915,3
12697,3481,2279,3
12698,3285,3244,3
12699,2325,1978,4
12700,4437,1372,4
12701,986,1338,2
12702,2280,1147,4
12703,466,4568,3
12704,1846,2934,4
12705,2802,48,3
12706,4107,2662,3
12707,696,4995,3
12708,3376,1906,5
12709,3846,4633,2
12710,1756,940,5
12711,3966,3935,4
12712,3705,712,5
12713,3977,1701,3
12714,2688,1143,1
12715,1266,1300,4
12716,1199,4844,5
12717,2381,587,3
12718,4158,4572,2
12719,3844,2570,4
12720,187,1902,3
12721,1872,2737,3
12722,3524,539,1
12723,3102,2824,2
12724,1548,232,4
12725,4122,4399,2
12726,1252,1880,3
12727,399,3949,1
12728,4838,2770,2
12729,3685,160,5
12730,520,3808,4
12731,280,2599,5
12732,2645,2129,4
12733,1872,1222,4
12734,3866,984,4
12735,4500,2924,3
12736,2328,772,2
12737,3373,1796,2
12738,40,621,1
12739,4614,1325,2
12740,2881,2785,3
12741,1708,3296,3
12742,2027,4505,5
12743,337,1727,5
12744,1146,3888,1
12745,3045,2874,2
12746,849,2936,4
12747,2882,1210,2
12748,4884,528,1
12749,1515,1382,1
12750,2413,4438,3
12751,2925,2577,4
12752,459,306,1
12753,1757,3020,5
12754,4797,281,1
12755,4187,1797,5
12756,3429,560,4
12757,2642,2509,4
12758,1842,1157,5
12759,3017,2595,2
12760,2248,4444,4
12761,42,3593,1
12762,3357,1264,3
12763,300,476,5
12764,3445,3962,5
12765,4313,3484,1
12766,2057,2970,3
12767,1892,2899,5
12768,1639,511,4
12769,2164,1170,1
12770,3315,4312,5
12771,1134,3056,5
12772,2805,1421,2
12773,86,376,3
12774,4349,2954,2
12775,2490,4917,5
12776,3197,1709,1
12777,1857,4375,2
12778,1730,1624,1
12779,2876,1242,1
12780,2680,1110,3
12781,3862,3630,3
12782,491,10,2
12783,4751,1760,3
12784,4264,4518,4
12785,1137,1477,4
12786,2419,4534,1
12787,4941,576,3
12788,3369,4351,3
12789,1216,1667,1
12790,4476,1473,4
12791,1673,3735,5
12792,2667,3395,1
12793,2614,4840,5
12794,31,3692,4
12795,4636,2168,4
12796,454,3646,4
12797,1189,941,2
12798,4125,1156,3
12799,154,3487,1
12800,635,2037,1
12801,4490,3714,2
12802,3632,3991,4
12803,3250,2139,5
12804,4128,1444,2
12805,322,3692,1
12806,3501,317,1
12807,4195,3785,3
12808,2595,3454,5
12809,2765,1777,4
12810,626,4751,5
12811,2222,2631,4
12812,4115,4054,5
12813,4920,4136,4
12814,1649,3547,3
12815,4265,3335,4
12816,1985,4749,2
12817,2115,996,2
12818,176,3732,4
12819,690,3677,1
12820,4649,2789,5
12821,4343,1401,5
12822,2396,2312,3
12823,2884,1557,3
12824,3151,4087,3
12825,1888,2730,3
12826,390,3244,3
12827,3863,4210,5
12828,3855,661,2
12829,4134,3974,5
12830,2813,3284,2
12831,1608,4219,4
12832,3374,3907,2
12833,2944,2152,4
12834,4979,928,3
12835,964,3118,3
12836,1411,4585,5
12837,3897,3106,3
12838,3346,4735,3
12839,63,4835,4
12840,2624,3505,5
12841,1099,923,4
12842,2998,2289,4
12843,2982,4154,1
12844,1963,1138,1
12845,1383,2156,3
12846,4307,4235,1
12847,2025,2231,1
12848,1428,3171,5
12849,1153,985,4
12850,787,2103,5
12851,1079,4427,3
12852,2679,2415,1
12853,1400,1579,5
12854,300,4704,2
12855,4683,3155,5
12856,3347,632,3
12857,2897,204,3
12858,2259,657,2
12859,2694,2205,5
12860,2194,1109,3
12861,866,872,4
12862,2052,2932,4
12863,2348,382,2
12864,188,4724,1
12865,3110,55,1
12866,3364,4462,5
12867,499,3527,5
12868,4132,4001,4
12869,621,1621,2
12870,2392,4086,3
12871,2715,1993,2
12872,1189,916,2
12873,2068,703,2
12874,2088,1654,2
12875,1945,684,1
12876,1678,4771,4
12877,1413,3284,4
12878,1531,461,5
12879,1389,557,1
12880,3638,2553,5
12881,416,3322,3
12882,4914,3128,2
12883,3994,2868,3
12884,1360,1017,2
12885,2023,1089,3
12886,4452,685,4
12887,4774,1688,3
12888,2024,320,5
12889,1173,274,2
12890,3742,115,5
12891,1449,4615,1
12892,3357,4535,1
12893,2245,1085,1
12894,2351,4545,1
12895,4780,85,2
12896,1601,2447,5
12897,2002,1277,4
12898,1956,2432,1
12899,1705,299,4
12900,2164,1891,1
12901,825,4125,5
12902,1127,4226,3
12903,1692,4598,5
12904,1620,686,1
12905,1821,1681,1
12906,4588,1090,4
12907,913,4270,3
12908,4935,2882,1
12909,4860,4434,4
12910,2763,1305,1
12911,2205,2674,5
12912,1439,4863,3
12913,891,4623,3
12914,129,1564,5
12915,4424,3820,3
12916,3941,2791,2
12917,4081,4806,4
12918,2533,127,5
12919,235,3180,4
12920,1884,375,2
12921,4149,530,1
12922,3518,3465,4
12923,4222,569,3
12924,3952,4756,3
12925,3803,1739,3
12926,4507,2302,2
12927,474,4148,2
12928,3265,3905,1
12929,540,3114,3
12930,1097,129,5
12931,304,4485,1
12932,3799,1714,3
12933,965,2751,3
12934,2781,41,1
12935,623,848,1
12936,1347,2400,3
12937,4704,4690,2
12938,854,53,3
12939,1238,4839,5
12940,3940,3289,5
12941,1711,2599,3
12942,1437,4342,1
12943,2634,1461,5
12944,3807,1773,1
12945,4594,3820,2
12946,3584,1758,2
12947,3454,4294,5
12948,2337,940,5
12949,2382,1486,1
12950,3830,3267,4
12951,2261,793,5
12952,2954,1794,4
12953,2464,2731,1
12954,4085,2588,4
12955,1363,1273,4
12956,384,2966,5
12957,4907,3412,3
12958,3573,157,1
12959,698,856,5
12960,3669,703,5
12961,2397,293,3
12962,1576,4112,1
12963,2275,3640,5
12964,1975,3814,4
12965,177,2261,2
12966,2792,1086,2
12967,3276,1270,5
12968,2704,2984,4
12969,4907,1494,3
12970,740,3698,3
12971,1404,4374,4
12972,576,1463,2
12973,3987,4129,2
12974,4871,4158,4
12975,3885,430,4
12976,397,3805,4
12977,2539,4459,3
12978,956,2218,3
12979,1678,2543,2
12980,1206,2993,3
12981,2084,1524,3
12982,3817,1392,5
12983,1398,606,1
12984,4559,4683,1
12985,1912,2420,3
12986,3601,1218,5
12987,4414,542,5
12988,1968,2917,5
12989,2501,3533,3
12990,63,843,5
12991,234,277,4
12992,2071,175,5
12993,4620,1788,3
12994,2339,3456,1
12995,2049,1695,1
12996,3484,4392,1
12997,3546,217,4
12998,1841,4211,4
12999,1786,1961,1
13000,798,1067,3
13001,3394,4184,4
13002,2141,4383,3
13003,3958,3058,2
13004,790,4695,1
13005,2915,2341,1
13006,33,2413,2
13007,2021,1639,1
13008,2188,4422,5
13009,4139,3221,3
13010,3469,1544,3
13011,4905,551,3
13012,3554,1711,5
13013,2353,1562,4
13014,2789,4768,5
13015,381,2305,5
13016,2059,2896,5
13017,644,2448,5
13018,2885,1814,4
13019,355,2641,3
13020,3637,3575,5
13021,4964,1773,3
13022,3812,1712,4
13023,4100,4562,2
13024,2326,984,1
13025,566,367,1
13026,2916,891,1
13027,3274,3590,4
13028,2089,3849,4
13029,945,4123,3
13030,3437,440,5
13031,606,3510,2
13032,1657,1174,5
13033,2682,2547,5
13034,2117,335,2
13035,2193,3030,1
13036,903,1890,1
13037,682,1596,1
13038,569,2965,2
13039,4381,4224,3
13040,2292,852,2
13041,1073,534,2
13042,2619,2286,5
13043,1581,3059,4
13044,1327,665,2
13045,1181,1971,3
13046,2311,1145,1
13047,2891,2805,1
13048,4060,1902,1
13049,275,4929,1
13050,3219,2594,5
13051,1901,1139,3
13052,2592,4128,4
13053,374,801,4
13054,3025,3391,3
13055,1307,353,5
13056,4223,4775,5
13057,4123,1153,1
13058,247,3379,1
13059,1930,1515,4
13060,2469,3896,5
13061,2975,48,4
13062,1409,703,5
13063,1926,2455,5
13064,1023,1334,2
13065,3248,1129,5
13066,3028,713,4
13067,4521,1913,1
13068,2856,1940,5
13069,1406,2714,3
13070,282,1883,2
13071,4277,361,1
13072,3932,5000,1
13073,3600,1253,2
13074,2780,4372,3
13075,4798,4019,2
13076,4572,1534,3
13077,486,3064,4
13078,3225,302,2
13079,1601,4304,4
13080,3900,3172,4
13081,188,2388,3
13082,1391,2370,5
13083,4952,2014,3
13084,1594,1403,3
13085,885,1179,1
13086,1520,4292,1
13087,1430,22,4
13088,4461,4283,5
13089,289,4559,3
13090,34,3854,3
13091,1770,2244,3
13092,2976,760,1
13093,3190,3764,1
13094,951,3235,3
13095,1385,17,4
13096,4893,1392,5
13097,2041,3472,5
13098,1254,1432,1
13099,627,2561,3
13100,952,4895,2
13101,178,2644,1
13102,3468,4902,5
13103,818,157,1
13104,1485,4334,1
13105,1030,2642,1
13106,4573,2339,2
13107,1844,2783,4
13108,3672,1242,1
13109,2699,277,4
13110,1561,1819,4
13111,1722,4163,1
13112,1915,2676,2
13113,3780,1158,1
13114,490,4292,5
13115,3482,3766,1
13116,2572,3634,1
13117,2504,4448,1
13118,313,792,5
13119,2834,4840,1
13120,1572,1336,4
13121,4062,1421,2
13122,1659,2071,5
13123,3691,722,2
13124,2369,1322,4
13125,641,234,4
13126,3989,561,5
13127,680,1730,1
13128,3499,4554,3
13129,1577,2947,5
13130,1134,2769,5
13131,3203,4280,1
13132,2779,4650,5
13133,1367,4645,1
13134,1087,2826,2
13135,3383,1623,5
13136,1902,4081,3
13137,4579,109,2
13138,261,1871,4
13139,4136,868,5
13140,1506,3896,4
13141,1666,943,4
13142,1428,4421,2
13143,3031,3398,5
13144,77,919,2
13145,1585,3865,1
13146,1900,398,2
13147,1178,3902,3
13148,2579,4957,2
13149,1872,4464,4
13150,3586,214,3
13151,2318,926,4
13152,892,4789,1
13153,2041,2891,4
13154,2624,3849,4
13155,3827,4504,4
13156,859,748,2
13157,2406,43,5
13158,54,3965,5
13159,223,1030,2
13160,139,2059,2
13161,3440,343,1
13162,1548,3530,1
13163,1982,4916,1
13164,4923,27,2
13165,740,146,3
13166,1183,3240,5
13167,3260,4565,1
13168,4092,4877,5
13169,4066,3260,4
13170,2876,3754,3
13171,1934,3081,4
13172,1406,3620,3
13173,2575,1295,3
13174,4600,4722,5
13175,2379,2766,4
13176,53,780,1
13177,3990,309,4
13178,4548,3031,3
13179,4225,2369,5
13180,2770,4800,2
13181,74,1043,4
13182,1084,1113,5
13183,2500,4638,5
13184,273,563,1
13185,47,877,2
13186,3852,4149,1
13187,1903,1908,2
13188,2746,3573,3
13189,1181,4134,4
13190,3768,2035,3
13191,1909,755,5
13192,76,923,1
13193,2602,3425,5
13194,44,4077,5
13195,3308,1775,3
13196,4887,1606,1
13197,1021,4348,3
13198,119,2636,3
13199,1971,3758,5
13200,4834,1185,1
13201,482,3457,1
13202,4006,3144,2
13203,3337,4777,5
13204,273,1295,5
13205,1043,3494,2
13206,1714,920,5
13207,2559,1416,4
13208,4537,387,4
13209,2480,2881,4
13210,3184,3972,1
13211,2237,788,5
13212,4775,2556,3
13213,373,863,1
13214,3994,2088,5
13215,4064,59,4
13216,1466,4672,5
13217,3164,4012,3
13218,3171,4503,2
13219,3844,2269,2
13220,4899,2793,4
13221,4641,534,3
13222,4521,4062,2
13223,197,2380,2
13224,3558,3357,2
13225,2903,4339,5
13226,4633,1601,3
13227,4392,2635,3
13228,25,3352,1
13229,1599,3093,5
13230,4542,2667,4
13231,2716,4262,3
13232,1739,585,3
13233,3859,944,3
13234,1249,2360,1
13235,4085,742,4
13236,2788,2625,4
13237,3059,4916,1
13238,4267,2501,5
13239,2008,4337,3
13240,3636,885,4
13241,2777,3617,3
13242,1028,4358,5
13243,3336,4140,3
13244,1338,4798,5
13245,305,433,1
13246,735,1251,5
13247,2483,522,1
