cart_item_id,cart_id,customer_sk,product_sk,cart_date_key,quantity
10961,264,2,2562,20241102,2
10962,1411,7892,2869,20241113,5
10963,3539,9676,1083,20250722,4
10964,4772,6439,3480,20250107,1
10965,1390,7164,248,20250803,1
10966,908,1366,3707,20250412,5
10967,415,6832,2792,20241022,1
10968,4144,2543,4387,20250425,4
10969,511,2482,722,20250614,3
10970,2471,1539,1180,20241102,1
10971,1677,7573,909,20250711,5
10972,325,1758,1660,20250124,1
10973,2458,3389,4675,20250828,5
10974,39,5290,3952,20250627,2
10975,2386,458,189,20241023,4
10976,3487,5911,277,20250811,4
10977,2611,7725,1775,20250315,5
10978,2863,7687,4242,20250425,2
10979,4133,6550,1510,20250301,2
10980,803,502,3302,20250828,2
10981,1212,9011,4214,20250307,3
10982,3931,9204,1588,20250316,4
10983,1289,9663,773,20250417,3
10984,3540,104,1996,20250116,1
10985,905,2171,4943,20250315,1
10986,3069,5228,1352,20250715,3
10987,2199,3124,668,20241229,5
10988,2797,3587,127,20241119,2
10989,1607,6915,1023,20250415,4
10990,775,3782,312,20250504,1
10991,1532,4300,802,20250423,2
10992,2858,8703,127,20250607,4
10993,1263,8416,4119,20241015,3
10994,4293,6887,4004,20250906,3
10995,4638,7200,4012,20250813,2
10996,4872,4536,3898,20250403,3
10997,117,9854,3899,20250330,4
10998,1386,3049,4312,20250515,1
10999,3902,6031,2122,20250826,4
11000,414,1102,1666,20241229,1
11001,2028,8211,735,20241030,3
11002,2815,76,1258,20250425,1
11003,3837,2874,187,20250824,1
11004,4061,8671,2981,20241110,5
11005,2612,6030,4610,20250308,5
11006,4189,5944,3175,20250124,2
11007,42,33,1441,20250310,4
11008,4554,7257,2010,20250521,2
11009,1356,3071,2401,20250617,2
11010,3025,4526,4415,20250321,1
11011,4312,6945,4489,20250415,1
11012,4486,5152,2821,20250403,1
11013,4351,7623,3365,20250129,4
11014,3162,7560,2186,20241016,5
11015,2425,6091,416,20250613,3
11016,2920,3193,3182,20250828,3
11017,4983,9065,4983,20241017,5
11018,1412,6547,2620,20250828,5
11019,4888,6559,521,20250726,5
11020,2553,9116,2363,20250518,2
11021,448,5298,3940,20241119,1
11022,2763,2694,2291,20250308,5
11023,692,4494,3169,20250908,5
11024,2369,48,2188,20241001,3
11025,308,9052,4985,20250121,3
11026,604,6074,4266,20250110,4
11027,4356,5868,2656,20241008,4
11028,3294,8248,4264,20250407,2
11029,3189,8076,763,20250126,1
11030,3093,8456,3489,20250224,5
11031,2079,7984,1155,20250427,1
11032,1315,1498,4572,20250705,3
11033,2092,4474,4858,20250527,4
11034,3463,310,1011,20250202,4
11035,4974,5877,1966,20250530,4
11036,3510,5737,4303,20250203,4
11037,2861,1461,2574,20250323,1
11038,194,9743,1574,20241112,3
11039,870,9743,2170,20250405,5
11040,1177,1023,1176,20241025,3
11041,1853,8054,2015,20250408,3
11042,1850,3690,2589,20250815,5
11043,77,9942,2873,20241024,2
11044,4667,2092,593,20250213,4
11045,2136,8737,2366,20250401,1
11046,1762,3766,4119,20240930,5
11047,2575,6595,1921,20250824,3
11048,2485,5800,4476,20241213,1
11049,2724,7216,4069,20250415,4
11050,3427,7792,2383,20250425,4
11051,650,7592,3031,20241218,1
11052,3696,5102,4429,20250124,2
11053,1863,1259,2807,20241114,1
11054,1073,379,2133,20250226,2
11055,1321,1929,4934,20250720,5
11056,1665,66,2327,20241211,3
11057,429,4749,3067,20250320,3
11058,3489,3591,1272,20250626,3
11059,3858,9274,1077,20250821,4
11060,1817,256,4169,20241018,2
11061,3693,431,2550,20241216,5
11062,561,6702,234,20241223,5
11063,4179,3737,1595,20250809,5
11064,2229,9653,2925,20250721,5
11065,2451,2392,24,20250710,4
11066,3078,3513,129,20241126,4
11067,886,9476,1193,20241025,3
11068,2719,9856,2477,20250426,3
11069,1841,4481,1625,20250214,2
11070,4912,4947,2762,20250708,4
11071,1770,8999,2959,20240929,5
11072,1871,2132,2140,20250822,4
11073,47,1826,1824,20250322,3
11074,2957,6799,1554,20250621,4
11075,4380,398,3396,20250811,3
11076,1424,8221,63,20250203,3
11077,3980,1320,1195,20250817,2
11078,405,994,631,20241010,4
11079,2590,9133,2639,20250601,5
11080,3938,5161,3066,20250105,1
11081,290,7269,2783,20250809,5
11082,851,3222,3766,20241016,5
11083,2085,8475,1185,20240916,5
11084,18,7631,1035,20241003,3
11085,4683,2263,2680,20241110,2
11086,2867,9476,401,20250330,4
11087,132,9113,4765,20241014,2
11088,747,4838,2860,20241128,1
11089,2805,7557,1294,20241002,5
11090,570,7282,4714,20240917,1
11091,811,8450,2949,20241209,4
11092,3745,4124,3503,20250501,5
11093,2359,5854,2899,20241206,1
11094,1366,7807,1039,20250326,5
11095,4773,5401,4192,20241108,3
11096,3819,3110,1976,20250803,3
11097,3058,6251,1107,20241110,2
11098,1963,449,4022,20250813,3
11099,574,1152,3860,20250220,1
11100,969,1392,3544,20241222,4
11101,4752,7622,670,20250514,2
11102,1791,3507,1724,20250127,5
11103,2357,4583,1290,20241013,3
11104,1865,4604,4117,20250611,4
11105,4504,6399,4545,20250902,1
11106,2878,1594,2712,20250511,5
11107,2685,6898,492,20241008,5
11108,2758,1483,2152,20241003,2
11109,3800,8536,3784,20250319,5
11110,2420,7890,2144,20250330,4
11111,1898,7828,3636,20241022,1
11112,2443,4733,4119,20250412,1
11113,4863,5899,3185,20250730,1
11114,238,3406,3534,20241104,1
11115,1660,4825,4930,20241030,5
11116,4285,8184,4491,20241113,1
11117,1626,6054,3301,20250210,1
11118,1193,550,3511,20250213,2
11119,2548,2930,1237,20250621,5
11120,1839,2876,4785,20250412,3
11121,1801,842,1810,20241207,3
11122,1115,7921,4559,20250202,1
11123,3210,6709,2541,20250427,3
11124,3261,7541,1387,20250611,4
11125,1355,7949,1025,20241022,2
11126,2445,6938,3229,20250507,2
11127,3904,6685,1847,20241031,5
11128,119,5830,753,20250511,1
11129,2249,4708,1790,20250323,2
11130,2020,5410,3895,20250903,5
11131,3755,8314,3359,20250324,2
11132,3654,6336,2613,20241121,2
11133,3427,7792,2540,20250425,4
11134,4388,8672,3553,20241114,5
11135,2855,2952,4835,20250720,5
11136,2215,9773,2784,20250407,1
11137,2068,6209,769,20250104,4
11138,879,4612,2278,20250501,2
11139,3146,7613,3826,20250407,5
11140,3068,3727,3770,20250111,1
11141,2261,741,4310,20250601,4
11142,3423,4001,331,20241213,3
11143,1393,7307,149,20250807,4
11144,3410,8627,1011,20250724,2
11145,940,8029,3293,20250702,4
11146,1283,9905,3958,20250315,1
11147,772,5281,1432,20250420,3
11148,60,6936,820,20250208,1
11149,2151,9931,2370,20250423,5
11150,35,6421,1154,20250302,3
11151,3191,9619,4839,20250909,4
11152,4201,2394,2664,20250630,3
11153,4072,6935,791,20241214,1
11154,1378,487,4869,20241222,1
11155,4496,1024,1065,20241112,2
11156,2442,1010,124,20250313,1
11157,4671,1811,305,20241120,3
11158,4611,6426,712,20241218,5
11159,3408,3252,2614,20241012,5
11160,1413,4727,4108,20250822,1
11161,2420,7890,3551,20250330,2
11162,904,1336,4559,20250915,1
11163,1313,622,4401,20241120,4
11164,3058,6251,1854,20241110,1
11165,1995,6433,1960,20250619,4
11166,239,454,1440,20250128,3
11167,188,6076,824,20240917,5
11168,3164,4193,448,20250324,5
11169,733,2519,3783,20250115,4
11170,159,9125,4900,20250711,4
11171,2246,1812,4664,20250108,5
11172,4472,567,1105,20250727,5
11173,1702,6736,1907,20250627,4
11174,4189,5944,2029,20250124,2
11175,4612,8251,1503,20250625,4
11176,4557,8794,464,20241022,2
11177,4087,6020,2186,20241008,2
11178,2659,6454,4953,20240925,5
11179,1459,1599,3269,20250519,4
11180,495,6700,494,20241128,3
11181,1127,8080,3637,20241223,2
11182,2987,8994,4026,20250617,5
11183,1650,2624,1605,20250902,1
11184,3673,5705,2372,20250627,2
11185,4822,454,107,20250714,2
11186,906,5272,3217,20250824,1
11187,3406,2300,2182,20250719,2
11188,4,9785,2403,20250116,2
11189,1137,4042,1131,20250610,2
11190,3337,8734,615,20250622,1
11191,168,633,2127,20250210,3
11192,2753,9139,895,20241101,5
11193,3157,1066,3518,20250807,2
11194,1095,5567,2418,20250406,4
11195,46,9307,2305,20250910,1
11196,921,9919,1265,20250314,3
11197,733,2519,312,20250115,1
11198,563,3579,1681,20250508,4
11199,4490,8054,557,20250303,3
11200,2036,2167,807,20250820,5
11201,883,9119,913,20250314,5
11202,2537,2894,1125,20250223,3
11203,312,3449,2037,20241208,3
11204,314,137,1655,20250214,4
11205,4782,9167,1831,20241007,5
11206,1754,4583,2819,20241015,1
11207,3083,3962,1319,20250304,5
11208,937,9171,2488,20241108,3
11209,144,5163,1775,20250623,1
11210,507,4862,2395,20241209,1
11211,548,1521,4920,20250401,5
11212,2100,8942,1929,20250215,3
11213,2417,19,4942,20241020,3
11214,4422,1448,3146,20250416,4
11215,3308,9535,3887,20250911,5
11216,3572,5172,1462,20250515,4
11217,3390,8084,3396,20250124,2
11218,3766,7585,3945,20250323,4
11219,1059,7411,123,20250501,1
11220,4528,7707,4392,20250909,3
11221,637,3224,3673,20241028,3
11222,2811,2233,1675,20250221,3
11223,4595,7813,1712,20250823,1
11224,80,7311,1386,20250226,2
11225,1833,4614,3811,20250628,2
11226,1630,1542,4129,20250318,3
11227,3622,8489,3063,20241215,1
11228,4738,1752,3985,20250319,5
11229,3745,4124,180,20250501,4
11230,3324,3823,204,20250128,3
11231,3702,3954,3864,20250911,5
11232,2263,5635,585,20250505,2
11233,516,2822,3032,20250406,5
11234,1923,9145,4724,20250910,3
11235,1892,7116,2370,20241013,4
11236,1919,8252,4017,20240928,3
11237,991,5338,4732,20250522,4
11238,4643,4462,178,20241005,5
11239,871,2248,1497,20241107,1
11240,4472,567,1765,20250727,3
11241,4658,2231,1825,20250419,2
11242,3563,928,353,20250705,5
11243,4622,7655,1010,20241110,2
11244,2729,7397,3332,20250729,2
11245,1069,9485,2170,20250214,2
11246,3106,6355,2710,20241229,4
11247,3304,2572,2397,20241007,2
11248,691,9266,2045,20250128,3
11249,4626,1563,14,20250320,1
11250,2894,8069,3774,20241130,5
11251,1872,3330,3998,20250808,4
11252,792,3537,54,20250619,4
11253,3086,147,500,20250425,1
11254,2813,4669,282,20250508,2
11255,3208,2253,2323,20241014,2
11256,4081,4067,995,20250118,3
11257,4722,3855,4509,20250122,3
11258,2464,16,1388,20250502,2
11259,851,3222,2683,20241016,4
11260,2776,5450,3889,20250727,2
11261,1389,2499,3788,20241110,4
11262,3426,7449,1612,20241222,4
11263,3501,1128,952,20250112,4
11264,1386,3049,2213,20250515,2
11265,4030,5122,3129,20241227,3
11266,4764,7758,1473,20241110,3
11267,1250,3286,2515,20241123,2
11268,132,9113,383,20241014,5
11269,4010,7659,420,20241106,1
11270,2085,8475,3465,20240916,2
11271,648,600,1465,20250517,1
11272,3468,4803,3104,20250320,2
11273,1591,9590,2564,20250103,2
11274,3519,3026,1886,20241026,4
11275,2139,2911,4295,20250906,1
11276,4082,7299,2225,20250405,2
11277,3099,1967,3022,20250321,5
11278,279,1345,4613,20250715,3
11279,241,9451,4495,20250319,2
11280,788,4956,4620,20241117,5
11281,4423,2187,3834,20241008,3
11282,4197,3661,1433,20250908,5
11283,1272,757,3080,20250809,2
11284,357,5162,1122,20250813,1
11285,3353,9732,3243,20250416,4
11286,2854,2871,269,20240926,3
11287,555,8223,2966,20241226,5
11288,3149,7334,1279,20250629,5
11289,3492,3094,3869,20240916,4
11290,3296,644,870,20250824,4
11291,2568,5983,556,20250316,4
11292,1004,8543,42,20250208,2
11293,4495,808,1639,20250409,5
11294,500,6513,3057,20241024,2
11295,340,5739,677,20250209,1
11296,4354,6921,3632,20250630,5
11297,339,3314,3525,20250130,1
11298,1853,8054,609,20250408,5
11299,1759,3811,2750,20250108,2
11300,219,9221,2855,20250525,5
11301,4294,8858,593,20250707,3
11302,3338,5832,2969,20250709,5
11303,2978,6942,2324,20250524,5
11304,3921,3578,47,20250322,4
11305,3593,5180,3944,20250618,4
11306,3572,5172,3613,20250515,5
11307,1539,68,247,20250508,5
11308,176,9786,4457,20250221,2
11309,2320,8362,808,20250818,5
11310,1766,6335,4223,20250526,2
11311,3188,7155,3242,20250110,5
11312,2506,7068,237,20241101,3
11313,1337,9871,4245,20241109,1
11314,3344,4700,4274,20250423,4
11315,1019,8590,861,20250103,5
11316,2648,1433,2858,20250810,2
11317,4118,3540,544,20241211,4
11318,3789,1235,2892,20241220,3
11319,1773,4503,1871,20250103,4
11320,3491,6646,3638,20241004,5
11321,4694,3402,1583,20250621,4
11322,2176,3771,2325,20240927,2
11323,2960,8089,3014,20241017,2
11324,1601,535,661,20241204,1
11325,237,1090,1305,20250117,3
11326,208,1307,2261,20250312,3
11327,1243,6014,4398,20250408,3
11328,2307,7294,522,20250114,3
11329,3757,3705,2550,20250101,1
11330,2496,5314,1319,20250302,2
11331,3813,9317,2452,20250610,2
11332,2285,8662,3972,20250808,1
11333,3689,1648,4313,20250410,1
11334,4736,8237,3040,20250730,5
11335,4434,2008,3186,20250405,4
11336,1432,8312,800,20250126,5
11337,1578,8242,790,20250110,1
11338,4873,782,1807,20250220,4
11339,2092,4474,3410,20250527,1
11340,3486,1255,4438,20240918,4
11341,778,6927,4771,20250116,3
11342,3785,145,428,20250618,2
11343,1721,8845,2485,20250308,5
11344,370,7268,3502,20241113,5
11345,3439,1125,687,20250131,2
11346,584,9399,3807,20250227,5
11347,3113,4983,340,20241221,2
11348,1484,9577,2719,20250402,3
11349,2304,925,1463,20240923,4
11350,2053,7602,2093,20250312,5
11351,2419,9225,2852,20241124,4
11352,3941,2161,1590,20241009,1
11353,3233,8861,2814,20241201,5
11354,2270,9652,3740,20250915,1
11355,4912,4947,2208,20250708,3
11356,354,1536,708,20250316,4
11357,386,9230,126,20250404,5
11358,2577,7801,4166,20250406,5
11359,3518,3239,408,20241116,3
11360,4846,7724,3236,20240920,3
11361,778,6927,2650,20250116,1
11362,1771,8805,3434,20241024,1
11363,4276,5577,3173,20250704,2
11364,4541,2665,1136,20250321,1
11365,3359,3992,691,20241020,1
11366,841,8395,3330,20250602,5
11367,1673,4790,2883,20240929,4
11368,2950,5707,3479,20250607,2
11369,2077,2245,4061,20241022,5
11370,4585,5283,741,20241218,3
11371,2974,7326,1066,20250903,3
11372,2122,5812,3487,20250803,3
11373,4193,9950,1696,20241129,1
11374,4444,9844,1375,20250629,2
11375,1597,8469,875,20250910,2
11376,4105,5010,2001,20241207,3
11377,91,6313,3855,20250526,3
11378,28,8951,3789,20250601,5
11379,1557,8075,1217,20250606,5
11380,4278,4746,3578,20250813,1
11381,1437,2632,1246,20250107,5
11382,1371,3938,4006,20250731,4
11383,4943,7836,1883,20250406,1
11384,4557,8794,2291,20241022,2
11385,4169,6365,524,20241212,4
11386,341,3246,4676,20250522,5
11387,3846,9841,4457,20240925,4
11388,1212,9011,4007,20250307,3
11389,1980,3336,977,20240930,4
11390,2913,4963,2920,20250408,3
11391,2175,51,2620,20250712,5
11392,275,8129,2326,20241115,5
11393,51,1079,2710,20250213,1
11394,2632,4285,418,20250525,5
11395,940,8029,1246,20250702,2
11396,1446,807,2236,20250116,5
11397,3293,8850,1485,20250106,2
11398,1165,647,4571,20250505,2
11399,763,735,920,20250630,2
11400,3995,3223,847,20250130,2
11401,3029,432,3890,20241225,2
11402,4684,8974,3093,20241117,5
11403,4225,8959,946,20241126,3
11404,4112,5285,2730,20250404,4
11405,3856,9902,4383,20250131,3
11406,2829,176,1567,20250411,3
11407,433,1809,2506,20250831,2
11408,4430,3788,3420,20250823,3
11409,2190,9022,875,20250622,3
11410,3797,9321,3010,20250623,1
11411,1701,2361,705,20250326,2
11412,4003,3747,1157,20250220,3
11413,4277,3525,3508,20250913,5
11414,537,138,206,20241218,1
11415,989,2445,440,20250111,5
11416,1577,1486,2328,20241209,1
11417,2104,7146,2825,20250421,1
11418,2355,8732,4599,20250513,3
11419,293,2957,1753,20250626,5
11420,4991,3201,2565,20250206,3
11421,8,7088,1963,20241111,2
11422,3401,7064,2911,20241211,5
11423,1807,1132,3903,20250401,2
11424,2166,119,467,20250321,4
11425,3263,6463,479,20250113,3
11426,1309,404,3858,20241211,5
11427,3580,8246,4537,20250213,2
11428,2279,9744,1615,20250705,5
11429,944,5953,1909,20250404,5
11430,369,3703,968,20250604,5
11431,4356,5868,3991,20241008,1
11432,2790,4363,2803,20250812,3
11433,1816,4697,2667,20250630,5
11434,2585,1333,3947,20250708,3
11435,4165,4117,3008,20250104,5
11436,396,3832,4465,20250414,3
11437,4891,1212,4699,20241109,5
11438,2754,8096,5,20241205,4
11439,4778,7412,3714,20241228,3
11440,1612,7213,4396,20250825,2
11441,656,9163,3875,20250418,3
11442,972,3735,4436,20250508,5
11443,1468,7197,3905,20241207,4
11444,1251,5443,1881,20250328,2
11445,2898,9691,4816,20250305,3
11446,4517,6766,136,20250315,1
11447,4289,9679,2662,20250523,4
11448,517,2648,485,20240920,3
11449,1997,7820,4785,20250906,5
11450,915,2405,2000,20241104,5
11451,303,5362,2607,20250216,3
11452,4728,8304,2139,20250801,3
11453,4888,6559,4417,20250726,2
11454,2507,3979,2818,20250621,4
11455,293,2957,32,20250626,4
11456,2242,9628,3886,20250829,4
11457,1723,1813,1721,20250618,4
11458,1589,2024,1432,20250331,2
11459,4580,3504,644,20250208,1
11460,1296,1004,724,20241015,1
11461,451,3415,1175,20250329,3
11462,1291,710,992,20240926,4
11463,3862,986,3221,20250818,5
11464,2835,5072,2329,20250909,4
11465,1350,927,4773,20241024,5
11466,987,6861,409,20250816,5
11467,2538,1976,109,20250912,1
11468,2389,8028,967,20250301,4
11469,1843,9150,1775,20241028,2
11470,4067,8395,2877,20250101,2
11471,45,5383,2015,20241021,2
11472,4137,9533,1958,20250522,3
11473,2881,5451,952,20241101,3
11474,112,4682,2800,20250824,3
11475,1536,8747,2770,20241119,4
11476,3240,4036,2244,20250106,4
11477,3452,3356,4049,20250322,5
11478,1636,5534,4010,20250208,1
11479,3810,1849,3506,20250804,2
11480,3720,1192,3510,20241228,2
11481,3840,9546,1033,20250212,2
11482,2513,4859,296,20250603,4
11483,4723,5656,3504,20250531,4
11484,395,3061,2522,20241225,1
11485,20,9183,2375,20250506,3
11486,3650,9479,4036,20250510,2
11487,4059,5033,312,20250814,1
11488,3653,9396,1386,20241115,5
11489,12,8811,991,20241223,1
11490,1996,7871,997,20250728,1
11491,2379,1165,909,20241025,5
11492,1104,7393,966,20250301,1
11493,1593,5310,3087,20250806,5
11494,1416,7045,3850,20250527,4
11495,4858,2205,3437,20250401,5
11496,1497,5310,4233,20241017,3
11497,49,1814,2465,20241128,5
11498,3548,8427,2618,20241216,4
11499,2676,1095,4961,20241223,2
11500,1600,9312,2393,20241228,1
11501,2886,3588,4184,20250120,5
11502,1292,161,2744,20250117,1
11503,3421,510,307,20250516,1
11504,4584,3711,4060,20250416,3
11505,2915,1188,2481,20250531,5
11506,221,5582,4082,20241122,5
11507,931,6266,2739,20241114,3
11508,384,8516,2245,20250624,5
11509,3622,8489,2145,20241215,3
11510,2120,8581,1840,20250410,4
11511,4702,278,459,20250509,4
11512,4350,2624,2061,20241207,4
11513,976,9337,754,20250712,1
11514,4539,4405,2325,20250803,4
11515,360,1336,1580,20250714,5
11516,1461,2828,1195,20241231,4
11517,791,8795,4534,20250204,3
11518,1475,3063,3244,20240918,4
11519,3945,7238,2075,20241009,4
11520,3039,7856,3207,20241110,4
11521,3544,8359,778,20241125,5
11522,2860,7921,1100,20250418,2
11523,684,6358,289,20250221,5
11524,4265,1572,4633,20250819,2
11525,246,1476,1194,20250605,5
11526,2575,6595,2254,20250824,2
11527,1658,8025,2452,20250519,5
11528,3728,4992,2471,20250914,1
11529,104,3110,1085,20250722,4
11530,3418,9590,1879,20250528,3
11531,2632,4285,1634,20250525,1
11532,4260,9110,763,20241011,2
11533,960,3015,2605,20250504,2
11534,4348,4558,286,20250911,4
11535,2513,4859,2640,20250603,3
11536,1080,2189,4500,20250528,3
11537,1571,3561,2067,20241221,2
11538,1813,8256,2206,20250308,2
11539,4122,8287,1829,20241123,5
11540,4443,8422,139,20250101,3
11541,2155,7935,3056,20241217,1
11542,81,5379,780,20250803,1
11543,1494,3909,1221,20250607,5
11544,865,6860,3922,20250710,3
11545,1406,1352,576,20250625,5
11546,3898,9955,2977,20240919,5
11547,745,4875,3941,20250720,4
11548,4462,7430,1759,20250822,4
11549,166,4656,2352,20241025,2
11550,2519,7985,1265,20241026,3
11551,1254,7440,3421,20250525,3
11552,1033,1089,4854,20241019,4
11553,3438,7616,781,20241006,2
11554,2658,475,3763,20250803,5
11555,429,4749,1448,20250320,1
11556,3218,3163,74,20241031,3
11557,3880,1337,958,20250323,2
11558,1268,1672,3744,20241030,3
11559,4495,808,2670,20250409,2
11560,268,9808,3495,20250725,3
11561,1783,9238,393,20250527,4
11562,4048,5653,433,20250519,2
11563,1398,5549,103,20250904,1
11564,1215,3828,3729,20250412,5
11565,4928,3025,4887,20240926,3
11566,2879,3383,1335,20250803,3
11567,4814,2439,2476,20250209,1
11568,1401,1432,272,20250310,4
11569,4431,8672,1189,20241012,4
11570,2925,628,2953,20241106,3
11571,296,7601,4148,20241123,4
11572,2237,1953,4232,20250403,1
11573,4061,8671,230,20241110,4
11574,717,521,771,20250310,3
11575,4574,8045,1615,20250529,4
11576,3018,8456,3857,20241220,5
11577,1394,3359,629,20250912,5
11578,3645,2401,3001,20250612,2
11579,1790,2211,4866,20250113,4
11580,4088,1142,1103,20241106,2
11581,2645,3649,4394,20240922,5
11582,1317,3466,993,20250417,3
11583,754,5141,2295,20250830,1
11584,3223,7995,3132,20241222,3
11585,3950,5050,3621,20250510,3
11586,2727,6452,729,20250608,2
11587,1474,4965,523,20250308,1
11588,4484,3332,3432,20250106,4
11589,1930,7446,789,20250802,2
11590,2406,6484,94,20250605,4
11591,3834,1880,4833,20250103,1
11592,3144,6747,1501,20250903,1
11593,1273,6190,2709,20241105,1
11594,1756,2913,3867,20241011,5
11595,4528,7707,3021,20250909,5
11596,808,6469,635,20250215,1
11597,2264,7341,4082,20250615,5
11598,2752,2337,4645,20241129,2
11599,831,1246,4609,20250611,3
11600,3098,2707,1519,20250624,2
11601,3913,8671,2577,20250216,4
11602,245,622,1669,20250218,2
11603,3809,4790,749,20250109,4
11604,1874,1412,4751,20241127,3
11605,1088,5107,4455,20250204,1
11606,242,9512,3531,20250909,5
11607,297,2083,1284,20241026,2
11608,617,5689,177,20241118,3
11609,3663,3902,2497,20250303,4
11610,2891,1982,905,20241111,2
11611,1948,9798,2206,20250118,3
11612,978,1912,4049,20250803,5
11613,4289,9679,3741,20250523,3
11614,1709,4618,2445,20250330,5
11615,187,3549,235,20250412,4
11616,580,6689,2852,20250111,3
11617,3788,4857,4253,20241126,3
11618,4580,3504,1762,20250208,2
11619,2186,1434,3784,20250504,2
11620,1372,6644,1983,20250412,1
11621,4940,763,1188,20250715,4
11622,4755,5787,1834,20250513,2
11623,1651,4358,168,20240918,1
11624,4230,3999,4741,20241030,2
11625,2005,3317,1590,20241203,4
11626,1274,132,4933,20250628,2
11627,2080,8762,2859,20250116,2
11628,3476,6008,3609,20241229,1
11629,4538,757,990,20250616,1
11630,68,5006,4761,20250409,4
11631,2989,89,4199,20241111,4
11632,1037,3574,3595,20250131,1
11633,1648,4978,1115,20241001,1
11634,3060,3375,939,20250821,2
11635,570,7282,797,20240917,5
11636,1149,4322,1168,20250521,1
11637,2464,16,61,20250502,2
11638,386,9230,4117,20250404,3
11639,1502,8250,3411,20250504,3
11640,573,9436,1573,20250423,1
11641,2148,2625,4423,20250414,4
11642,2219,6519,13,20250127,1
11643,817,3095,2529,20241225,3
11644,4629,6270,126,20250122,3
11645,1388,8474,2714,20250608,1
11646,4218,1393,4506,20250312,1
11647,3476,6008,1710,20241229,3
11648,4398,353,56,20241017,3
11649,4107,2254,677,20241016,5
11650,1808,2230,4772,20250514,5
11651,2873,4790,1550,20250111,4
11652,2166,119,4478,20250321,3
11653,2864,1626,3021,20250430,3
11654,423,5543,2999,20250328,2
11655,1395,1872,3298,20250311,2
11656,27,8088,2367,20250425,1
11657,718,4954,4229,20250219,1
11658,75,4537,458,20250711,1
11659,3800,8536,4993,20250319,3
11660,3473,6561,1602,20250429,4
11661,3820,5599,4409,20250708,1
11662,4887,1695,2336,20250110,3
11663,3163,7757,1707,20250321,3
11664,2982,453,3589,20250203,4
11665,860,6513,509,20241110,4
11666,4370,1838,2621,20250122,5
11667,4895,1815,2073,20250716,4
11668,2628,8136,3011,20250405,2
11669,3042,7055,2051,20250501,2
11670,4194,2745,1767,20241011,3
11671,2799,1353,3833,20250609,5
11672,3023,6293,869,20250913,5
11673,3972,9829,2591,20240917,2
11674,3616,7646,4034,20241124,2
11675,736,6190,4558,20250213,5
11676,2998,9650,2825,20241126,2
11677,3339,1903,87,20250801,5
11678,3551,8060,3142,20250106,4
11679,2743,9388,4668,20241107,1
11680,4835,8283,1809,20250624,2
11681,4755,5787,2491,20250513,4
11682,4449,8882,1065,20250407,4
11683,2351,5750,885,20241220,5
11684,2206,6593,3340,20250620,5
11685,22,4173,197,20250118,2
11686,3936,6960,4657,20250902,4
11687,1667,5600,425,20250209,5
11688,1601,535,3647,20241204,5
11689,4377,2298,3673,20250624,4
11690,4754,428,2083,20250721,2
11691,4870,1616,1369,20241003,5
11692,4660,7230,3109,20250323,2
11693,2338,3342,2121,20250903,3
11694,2701,594,4183,20250410,1
11695,3270,7509,886,20250613,1
11696,2242,9628,4814,20250829,1
11697,328,9833,3235,20250320,3
11698,3399,4468,1509,20241207,2
11699,2865,5628,4814,20250416,2
11700,1877,8968,4882,20240919,1
11701,3595,9927,388,20250829,5
11702,4143,1466,135,20250418,1
11703,4436,6544,3483,20250508,1
11704,156,6026,4526,20241215,1
11705,810,8943,530,20250808,3
11706,4036,9901,1905,20241231,3
11707,2068,6209,2151,20250104,2
11708,4772,6439,3226,20250107,4
11709,776,9365,2572,20241222,1
11710,3990,8361,2103,20250509,5
11711,1526,5005,2713,20240929,5
11712,2640,199,845,20250331,5
11713,4160,8765,3685,20241202,4
11714,1646,720,1540,20241227,4
11715,3658,211,2677,20250520,1
11716,3731,7205,1533,20250518,4
11717,3910,4206,1311,20250228,3
11718,4394,3656,2843,20240921,5
11719,2426,5884,1627,20250626,5
11720,1777,7351,4540,20250724,2
11721,3691,1873,1760,20250127,2
11722,1788,7464,3043,20250420,2
11723,4805,884,3191,20250331,2
11724,4163,2861,3373,20250309,1
11725,4938,7257,283,20250407,2
11726,3363,4166,1490,20250317,1
11727,3689,1648,2850,20250410,2
11728,391,7608,3248,20250707,4
11729,2923,9584,4405,20250810,4
11730,39,5290,3768,20250627,2
11731,1361,9603,2501,20250505,2
11732,4532,8828,2802,20250320,2
11733,2441,8714,138,20250405,1
11734,2789,5380,3660,20250603,3
11735,4825,9940,3771,20241212,3
11736,1058,1093,3854,20240921,3
11737,1986,5154,1346,20241108,5
11738,3885,1362,112,20241116,3
11739,2430,2641,3822,20241014,1
11740,3588,3425,4287,20241023,3
11741,717,521,2263,20250310,1
11742,1409,3342,4734,20250126,4
11743,4385,6525,3362,20250416,2
11744,2168,8114,1790,20250303,2
11745,4998,7589,4459,20250127,4
11746,2482,9287,381,20250122,2
11747,4260,9110,730,20241011,4
11748,852,5758,2840,20241002,1
11749,2251,2475,4519,20250414,4
11750,610,9899,2111,20250217,2
11751,2700,9189,912,20250314,1
11752,159,9125,3709,20250711,2
11753,2889,9440,1954,20250408,1
11754,3597,290,640,20250414,3
11755,4965,8948,2656,20250324,1
11756,4870,1616,3148,20241003,5
11757,885,4967,889,20250327,2
11758,2794,245,3197,20241117,5
11759,2084,4835,3735,20250410,3
