order_id;customer_id;order_date;status;payment_id;shipping_id;total_amount
42119;9491;30/05/2024;shipped;42119;42119;7657.94
42120;2270;29/10/2023;delivered;42120;42120;10593.01
42121;5167;13/03/2024;delivered;42121;42121;5741.84
42122;4741;04/11/2023;delivered;42122;42122;2909.33
42123;5900;20/05/2025;delivered;42123;42123;9691.7
42124;3898;07/10/2024;shipped;42124;42124;799.53
42125;5684;21/05/2024;delivered;42125;42125;3186.27
42126;3152;21/05/2025;shipped;42126;42126;655.55
42127;2191;26/12/2023;delivered;42127;42127;155.96
42128;1176;28/03/2025;shipped;42128;42128;1568.01
42129;2746;28/03/2024;cancelled;42129;42129;11977.86
42130;2179;23/07/2024;delivered;42130;42130;547.11
42131;1375;29/01/2025;delivered;42131;42131;4127.9
42132;430;25/06/2025;delivered;42132;42132;3162.35
42133;1952;13/02/2025;delivered;42133;42133;4696.34
42134;472;23/02/2025;delivered;42134;42134;4868.54
42135;9815;27/06/2024;delivered;42135;42135;3813.83
42136;8928;01/02/2024;cancelled;42136;42136;1260.6
42137;7673;14/10/2024;shipped;42137;42137;11243.58
42138;2610;05/11/2024;delivered;42138;42138;1088.04
42139;5943;27/11/2024;delivered;42139;42139;12356.61
42140;2191;23/02/2025;delivered;42140;42140;0
42141;194;25/12/2024;delivered;42141;42141;733.36
42142;7557;05/06/2024;delivered;42142;42142;8457.38
42143;4993;09/10/2023;delivered;42143;42143;2331.71
42144;7948;01/04/2025;delivered;42144;42144;4716.05
42145;2426;31/03/2025;delivered;42145;42145;9215.09
42146;680;18/02/2024;delivered;42146;42146;2469.79
42147;1494;31/10/2024;delivered;42147;42147;1779.12
42148;6656;01/11/2023;delivered;42148;42148;717.53
42149;2040;16/09/2024;delivered;42149;42149;1290.87
42150;6089;01/11/2023;delivered;42150;42150;3385.86
42151;8591;31/12/2024;delivered;42151;42151;4612.34
42152;6538;10/09/2025;delivered;42152;42152;12845.96
42153;5910;21/12/2023;delivered;42153;42153;105.55
42154;9326;31/10/2024;delivered;42154;42154;688.92
42155;4362;29/01/2025;shipped;42155;42155;6168
42156;9127;13/01/2024;delivered;42156;42156;9284.8
42157;1173;31/10/2024;delivered;42157;42157;2119.88
42158;1326;08/05/2024;delivered;42158;42158;1380.59
42159;6197;30/04/2025;delivered;42159;42159;3548.62
42160;6565;25/12/2024;delivered;42160;42160;7209.82
42161;3386;27/01/2025;delivered;42161;42161;1927.74
42162;9264;03/11/2023;pending;42162;42162;3583.51
42163;4265;20/02/2024;delivered;42163;42163;1778.82
42164;3918;19/05/2025;delivered;42164;42164;7214.31
42165;9726;31/12/2024;shipped;42165;42165;1767.18
42166;4794;17/04/2025;shipped;42166;42166;4613.88
42167;2744;03/05/2025;shipped;42167;42167;1954.98
42168;1326;07/02/2025;delivered;42168;42168;6385
42169;6289;11/03/2024;shipped;42169;42169;4575.03
42170;8978;27/01/2024;delivered;42170;42170;3374.29
42171;6253;04/05/2024;cancelled;42171;42171;527.34
42172;2997;06/11/2024;delivered;42172;42172;13015.09
42173;4003;16/10/2023;delivered;42173;42173;4386.98
42174;8823;17/02/2025;shipped;42174;42174;975.19
42175;6521;21/11/2024;shipped;42175;42175;1509.16
42176;5422;23/04/2025;shipped;42176;42176;9585.14
42177;3882;24/05/2025;shipped;42177;42177;6249.18
42178;3812;18/02/2024;cancelled;42178;42178;14713.47
42179;1008;20/02/2025;shipped;42179;42179;2952.56
42180;2649;08/03/2025;delivered;42180;42180;0
42181;1059;24/02/2025;shipped;42181;42181;5665.69
42182;4175;13/02/2024;delivered;42182;42182;2846.23
42183;83;07/05/2024;delivered;42183;42183;6762.29
42184;7186;09/03/2024;delivered;42184;42184;1198.51
42185;8975;12/02/2025;delivered;42185;42185;3136.24
42186;9322;15/04/2024;shipped;42186;42186;10748.48
42187;9950;10/01/2024;shipped;42187;42187;12211.64
42188;5303;13/09/2025;shipped;42188;42188;0
42189;7814;07/08/2025;delivered;42189;42189;212.52
42190;2469;17/01/2025;shipped;42190;42190;60
42191;3776;04/08/2025;shipped;42191;42191;1439.95
42192;2482;07/07/2025;delivered;42192;42192;80.6
42193;148;07/11/2023;delivered;42193;42193;2164.39
42194;1071;18/11/2023;shipped;42194;42194;1792.36
42195;4910;24/10/2024;delivered;42195;42195;4118.84
42196;8162;12/09/2025;delivered;42196;42196;11005.87
42197;3508;09/02/2025;shipped;42197;42197;340.32
42198;7652;06/06/2024;delivered;42198;42198;387.3
42199;6163;26/04/2024;delivered;42199;42199;2994.96
42200;1902;28/01/2025;delivered;42200;42200;2737.07
42201;2767;23/08/2024;shipped;42201;42201;2026.66
42202;921;07/09/2024;delivered;42202;42202;3591.96
42203;8811;23/11/2023;delivered;42203;42203;17950.03
42204;408;28/08/2024;delivered;42204;42204;608.35
42205;4712;28/07/2025;delivered;42205;42205;2320.67
42206;2477;19/12/2023;delivered;42206;42206;0
42207;9320;10/12/2023;delivered;42207;42207;846.29
42208;1387;31/03/2025;cancelled;42208;42208;1828.89
42209;7045;12/02/2025;pending;42209;42209;7401.45
42210;3255;16/12/2023;delivered;42210;42210;940.28
42211;7282;17/01/2025;shipped;42211;42211;599.45
42212;561;04/12/2023;delivered;42212;42212;501.51
42213;6226;15/01/2024;shipped;42213;42213;1328.56
42214;9635;25/06/2025;shipped;42214;42214;3272.75
42215;8338;22/09/2023;delivered;42215;42215;1652.48
42216;4259;03/05/2025;delivered;42216;42216;7928.98
42217;452;06/08/2024;shipped;42217;42217;2644.96
42218;7484;02/09/2025;cancelled;42218;42218;2979.77
42219;3958;11/09/2025;delivered;42219;42219;1908.76
42220;8065;27/12/2023;delivered;42220;42220;3846.28
42221;3929;16/05/2024;cancelled;42221;42221;6253.72
42222;6697;01/04/2025;delivered;42222;42222;929.05
42223;7020;09/02/2024;shipped;42223;42223;2554.28
42224;523;16/01/2024;delivered;42224;42224;3133.22
42225;8653;06/12/2023;shipped;42225;42225;14779.63
42226;9153;02/04/2025;delivered;42226;42226;3495.3
42227;7923;09/01/2025;delivered;42227;42227;3183.51
42228;563;29/10/2023;delivered;42228;42228;2785.78
42229;1933;10/04/2024;delivered;42229;42229;932.6
42230;6962;18/10/2023;delivered;42230;42230;1422.8
42231;4002;03/08/2024;delivered;42231;42231;4725.12
42232;152;19/09/2024;delivered;42232;42232;16756.51
42233;8239;12/08/2025;delivered;42233;42233;2017.08
42234;9131;14/02/2024;delivered;42234;42234;481.33
42235;8658;04/09/2025;delivered;42235;42235;5318.32
42236;3253;04/05/2024;delivered;42236;42236;584.86
42237;10;01/09/2024;delivered;42237;42237;2028.62
42238;8636;14/03/2025;delivered;42238;42238;851.29
42239;4169;31/07/2025;delivered;42239;42239;6752.74
42240;1080;10/07/2024;shipped;42240;42240;5465.3
42241;5534;18/04/2024;delivered;42241;42241;3936.05
42242;2584;23/07/2025;shipped;42242;42242;4804.98
42243;3486;01/05/2024;delivered;42243;42243;6450.85
42244;5143;12/11/2024;shipped;42244;42244;3332.65
42245;3207;03/10/2023;delivered;42245;42245;14428.2
42246;386;13/03/2024;delivered;42246;42246;2052.03
42247;1527;31/03/2025;delivered;42247;42247;6440.02
42248;4821;11/02/2024;delivered;42248;42248;2345.43
42249;9849;09/08/2025;delivered;42249;42249;3780.16
42250;2056;22/09/2024;delivered;42250;42250;0
42251;695;12/08/2024;delivered;42251;42251;2115.68
42252;3074;08/11/2024;delivered;42252;42252;3915.14
42253;3055;17/09/2023;delivered;42253;42253;2032.75
42254;6112;15/08/2024;cancelled;42254;42254;17797.14
42255;8757;14/11/2023;shipped;42255;42255;4033.82
42256;1701;13/08/2024;delivered;42256;42256;1172.81
42257;882;11/11/2023;delivered;42257;42257;7230.76
42258;8605;02/10/2023;pending;42258;42258;693.39
42259;7024;07/07/2025;shipped;42259;42259;3154.09
42260;8099;28/07/2025;pending;42260;42260;3483.65
42261;4228;11/02/2025;delivered;42261;42261;6472.89
42262;9253;18/08/2024;shipped;42262;42262;1698.56
42263;3613;11/02/2024;delivered;42263;42263;13792.91
42264;7100;22/05/2024;delivered;42264;42264;629.91
42265;5191;16/08/2025;shipped;42265;42265;4928.76
42266;1227;24/04/2025;shipped;42266;42266;4383.62
42267;4734;18/01/2025;delivered;42267;42267;2426.53
42268;5002;14/03/2024;shipped;42268;42268;10005.97
42269;3890;04/08/2024;delivered;42269;42269;252.02
42270;2848;06/11/2024;delivered;42270;42270;15167.27
42271;4574;14/05/2024;cancelled;42271;42271;6365.55
42272;2024;22/03/2024;delivered;42272;42272;1674.51
42273;1946;03/12/2023;delivered;42273;42273;5246.73
42274;4423;10/03/2024;delivered;42274;42274;6151.19
42275;1483;23/01/2025;delivered;42275;42275;8887.95
42276;9221;08/01/2024;delivered;42276;42276;1078.33
42277;4309;23/05/2024;delivered;42277;42277;2197.62
42278;7426;19/02/2024;shipped;42278;42278;15760.88
42279;3583;23/10/2023;delivered;42279;42279;9863.08
42280;4246;09/04/2024;shipped;42280;42280;2046.33
42281;8951;29/12/2023;shipped;42281;42281;15097.18
42282;4106;05/07/2025;shipped;42282;42282;1093.76
42283;8164;09/12/2024;shipped;42283;42283;1219.66
42284;183;13/12/2023;shipped;42284;42284;12035.51
42285;9919;23/04/2025;shipped;42285;42285;9404.3
42286;2351;23/01/2024;shipped;42286;42286;3313.12
42287;6503;20/04/2024;shipped;42287;42287;1715.14
42288;8492;21/11/2023;delivered;42288;42288;1584.71
42289;7342;10/07/2024;delivered;42289;42289;4261.97
42290;1532;05/06/2025;delivered;42290;42290;1630.08
42291;570;17/02/2025;shipped;42291;42291;4056.79
42292;8509;30/08/2025;shipped;42292;42292;2144.71
42293;1281;29/04/2025;shipped;42293;42293;11209.62
42294;786;16/03/2025;delivered;42294;42294;408.24
42295;3973;14/01/2024;delivered;42295;42295;15730.65
42296;3381;29/10/2024;shipped;42296;42296;1662.52
42297;479;01/01/2024;delivered;42297;42297;7425.98
42298;5169;27/10/2024;delivered;42298;42298;1636.2
42299;8670;08/04/2024;shipped;42299;42299;5472.41
42300;3620;10/06/2025;delivered;42300;42300;3276.99
42301;7861;19/12/2024;delivered;42301;42301;4127.33
42302;3837;05/09/2025;shipped;42302;42302;3793.4
42303;7416;04/03/2025;shipped;42303;42303;9507.65
42304;6004;28/04/2025;shipped;42304;42304;7453.66
42305;5701;18/08/2025;shipped;42305;42305;2910.28
42306;2391;16/05/2024;delivered;42306;42306;556.54
42307;8197;09/07/2025;delivered;42307;42307;6757.1
42308;5202;10/01/2025;delivered;42308;42308;9588.01
42309;7286;24/03/2025;shipped;42309;42309;6382.25
42310;663;12/08/2025;cancelled;42310;42310;3146.11
42311;7301;07/05/2024;shipped;42311;42311;2960.97
42312;73;17/09/2024;delivered;42312;42312;1690.76
42313;9202;07/06/2024;shipped;42313;42313;3797.61
42314;4775;29/06/2024;delivered;42314;42314;8468.58
42315;7256;31/01/2025;delivered;42315;42315;4197.02
42316;7104;18/10/2023;delivered;42316;42316;1525.93
42317;2765;11/01/2024;delivered;42317;42317;6108.22
42318;1263;07/06/2025;delivered;42318;42318;3656.21
42319;8465;04/10/2023;shipped;42319;42319;1618.24
42320;1876;03/02/2024;shipped;42320;42320;0
42321;2825;10/01/2024;shipped;42321;42321;5.91
42322;7061;12/11/2024;shipped;42322;42322;94.1
42323;5611;30/10/2023;cancelled;42323;42323;3132.17
42324;4371;14/10/2023;delivered;42324;42324;1865.78
42325;7314;12/02/2024;delivered;42325;42325;4196.27
42326;3002;25/06/2025;shipped;42326;42326;13454.69
42327;243;13/01/2025;shipped;42327;42327;752.35
42328;3892;25/06/2025;delivered;42328;42328;570.47
42329;3563;10/02/2024;cancelled;42329;42329;5687.03
42330;5840;09/12/2024;shipped;42330;42330;3060.59
42331;9804;24/06/2025;delivered;42331;42331;11392.14
42332;2158;30/10/2023;shipped;42332;42332;9172.68
42333;9628;16/03/2024;delivered;42333;42333;6487.98
42334;1152;01/02/2025;shipped;42334;42334;2711.44
42335;2232;07/08/2025;delivered;42335;42335;2394.54
42336;7892;22/08/2024;delivered;42336;42336;660.04
42337;5723;20/03/2025;delivered;42337;42337;5069.32
42338;461;07/09/2024;cancelled;42338;42338;1301.59
42339;4547;12/04/2025;delivered;42339;42339;11386.14
42340;1267;11/05/2024;delivered;42340;42340;1343.76
42341;8661;05/09/2025;delivered;42341;42341;3170.74
42342;4459;07/07/2024;shipped;42342;42342;2913.35
42343;4558;23/04/2024;delivered;42343;42343;1053.73
42344;7572;27/04/2025;shipped;42344;42344;4243.41
42345;9613;14/05/2024;delivered;42345;42345;5345.07
42346;9936;14/09/2025;shipped;42346;42346;5601.5
42347;2777;06/09/2025;shipped;42347;42347;3588.09
42348;900;27/08/2024;shipped;42348;42348;6251.12
42349;6006;04/06/2025;delivered;42349;42349;1917.49
42350;9770;19/11/2024;delivered;42350;42350;3322.43
42351;1599;09/11/2023;delivered;42351;42351;11586.18
42352;5054;08/05/2025;delivered;42352;42352;382.52
42353;7335;02/07/2025;delivered;42353;42353;3050.44
42354;9404;24/05/2024;shipped;42354;42354;5964.83
42355;4917;16/09/2023;shipped;42355;42355;1563.66
42356;6151;08/01/2024;delivered;42356;42356;2959.15
42357;8270;30/12/2023;delivered;42357;42357;10341.25
42358;7682;10/03/2025;delivered;42358;42358;730.9
42359;4226;11/12/2024;delivered;42359;42359;7804.24
42360;9630;30/04/2025;delivered;42360;42360;7858.99
42361;6737;20/06/2024;delivered;42361;42361;1662.92
42362;3728;21/11/2024;shipped;42362;42362;0
42363;3776;25/10/2023;shipped;42363;42363;6766.53
42364;7265;13/05/2024;delivered;42364;42364;3474.46
42365;9767;17/06/2025;delivered;42365;42365;348.16
42366;2546;09/04/2025;delivered;42366;42366;422.84
42367;8029;04/12/2023;cancelled;42367;42367;503.93
42368;2482;19/12/2024;delivered;42368;42368;7420.53
42369;7495;19/05/2024;delivered;42369;42369;785.78
42370;2135;16/01/2024;delivered;42370;42370;13479.99
42371;7020;03/07/2025;delivered;42371;42371;5203.99
42372;6882;18/10/2024;delivered;42372;42372;9125.5
42373;5853;03/11/2023;delivered;42373;42373;1827.01
42374;8827;27/05/2024;delivered;42374;42374;1934.53
42375;2388;30/05/2025;delivered;42375;42375;773.36
42376;9042;02/04/2024;delivered;42376;42376;2392.26
42377;2649;27/10/2023;delivered;42377;42377;82.68
42378;8649;01/10/2024;shipped;42378;42378;5279.51
42379;7518;18/09/2024;delivered;42379;42379;0
42380;1493;30/10/2023;delivered;42380;42380;1788.27
42381;2446;25/03/2025;delivered;42381;42381;651.12
42382;6548;20/09/2024;delivered;42382;42382;14151.89
42383;1443;29/05/2025;delivered;42383;42383;3240.22
42384;573;01/04/2024;pending;42384;42384;2236.64
42385;8873;30/08/2025;delivered;42385;42385;377.5
42386;6749;31/03/2025;delivered;42386;42386;3236.91
42387;3098;13/12/2023;delivered;42387;42387;5194.22
42388;5206;26/04/2024;pending;42388;42388;8044.65
42389;7658;02/01/2024;delivered;42389;42389;715.83
42390;1732;25/12/2024;pending;42390;42390;2732.41
42391;9846;12/04/2025;delivered;42391;42391;4047.46
42392;8095;22/10/2023;delivered;42392;42392;2205.43
42393;3546;11/06/2024;shipped;42393;42393;3149.51
42394;8527;11/10/2024;delivered;42394;42394;6820.85
42395;6554;18/01/2025;delivered;42395;42395;3377.78
42396;4875;18/09/2024;delivered;42396;42396;308.91
42397;4148;16/10/2024;delivered;42397;42397;5201.3
42398;8802;03/06/2024;delivered;42398;42398;2694.11
42399;850;11/10/2024;delivered;42399;42399;8393.49
42400;5059;31/12/2024;shipped;42400;42400;1166.15
42401;1050;20/10/2023;delivered;42401;42401;8814.83
42402;4242;11/06/2024;delivered;42402;42402;4707.73
42403;9270;25/07/2024;delivered;42403;42403;1119.16
42404;9690;15/01/2025;delivered;42404;42404;6774.14
42405;3225;25/08/2025;delivered;42405;42405;1167.7
42406;6395;20/02/2024;shipped;42406;42406;2342.47
42407;6930;03/11/2023;shipped;42407;42407;609.74
42408;3278;03/12/2024;delivered;42408;42408;144.92
42409;8711;08/08/2025;delivered;42409;42409;2023.97
42410;8321;17/06/2025;delivered;42410;42410;3394.24
42411;56;29/02/2024;cancelled;42411;42411;5181.52
42412;7475;19/06/2024;delivered;42412;42412;10417.84
42413;8683;20/04/2025;delivered;42413;42413;570.78
42414;5143;05/06/2025;delivered;42414;42414;1489.99
42415;103;10/05/2024;delivered;42415;42415;5360.23
42416;7175;09/03/2025;delivered;42416;42416;13047.12
42417;543;24/03/2024;delivered;42417;42417;7370.48
42418;2248;10/11/2024;shipped;42418;42418;11535.48
42419;9246;10/02/2024;delivered;42419;42419;1381.01
42420;280;11/11/2024;delivered;42420;42420;8131.33
42421;4798;26/05/2025;shipped;42421;42421;3254.6
42422;14;25/04/2024;delivered;42422;42422;4783.62
42423;1252;03/03/2024;shipped;42423;42423;7157.95
42424;2078;01/04/2024;cancelled;42424;42424;796.44
42425;2841;23/09/2023;delivered;42425;42425;3224.54
42426;4160;19/09/2024;delivered;42426;42426;12896.3
42427;5322;10/09/2025;shipped;42427;42427;1158.93
42428;2412;19/07/2024;delivered;42428;42428;2258.88
42429;8248;02/02/2024;shipped;42429;42429;456.24
42430;5403;16/08/2025;delivered;42430;42430;3301.82
42431;7560;18/08/2024;delivered;42431;42431;1250.51
42432;9805;12/05/2024;delivered;42432;42432;150.95
42433;4532;08/06/2025;delivered;42433;42433;12207.29
42434;1677;28/11/2024;pending;42434;42434;5520.16
42435;8260;06/07/2024;pending;42435;42435;6821.61
42436;4434;23/06/2025;shipped;42436;42436;3760.43
42437;8069;02/12/2023;delivered;42437;42437;485.43
42438;4105;28/04/2025;delivered;42438;42438;2496.86
42439;7106;23/11/2023;delivered;42439;42439;3071.69
42440;1953;16/10/2024;delivered;42440;42440;9736.64
42441;606;27/04/2025;shipped;42441;42441;1882.6
42442;4197;17/05/2024;delivered;42442;42442;10156.01
42443;9578;13/07/2025;cancelled;42443;42443;5566.47
42444;5358;24/05/2024;delivered;42444;42444;378.4
42445;2835;24/10/2024;delivered;42445;42445;61.6
42446;737;18/10/2023;delivered;42446;42446;2892.23
42447;18;17/03/2025;delivered;42447;42447;9153.45
42448;2353;23/02/2024;delivered;42448;42448;689.23
42449;5453;08/08/2025;delivered;42449;42449;4333.1
42450;9348;22/05/2025;delivered;42450;42450;1714.49
42451;9523;13/07/2025;delivered;42451;42451;232.2
42452;6334;08/03/2025;delivered;42452;42452;2300.35
42453;7109;09/04/2024;shipped;42453;42453;5530.59
42454;6304;23/10/2024;delivered;42454;42454;1491.45
42455;6767;14/01/2025;delivered;42455;42455;4749.81
42456;6924;01/02/2024;delivered;42456;42456;7099.57
42457;7808;15/11/2024;delivered;42457;42457;110.62
42458;6439;30/09/2024;cancelled;42458;42458;1759
42459;8565;27/06/2024;shipped;42459;42459;0
42460;4890;14/08/2024;delivered;42460;42460;927.87
42461;5753;24/01/2024;delivered;42461;42461;2510.37
42462;5735;11/09/2024;delivered;42462;42462;6742.49
42463;9387;30/04/2024;shipped;42463;42463;0
42464;8254;16/10/2023;delivered;42464;42464;1992.68
42465;5885;25/05/2025;cancelled;42465;42465;169.62
42466;970;22/07/2024;shipped;42466;42466;5241.88
42467;5723;20/11/2024;delivered;42467;42467;1087.99
42468;5099;17/05/2024;delivered;42468;42468;2570.66
42469;9187;03/03/2025;delivered;42469;42469;13.21
42470;298;24/04/2025;shipped;42470;42470;4017.7
42471;480;20/02/2024;cancelled;42471;42471;12591.32
42472;7939;10/09/2024;delivered;42472;42472;4762.72
42473;4410;23/10/2023;shipped;42473;42473;1791.06
42474;317;18/09/2024;delivered;42474;42474;159.64
42475;6847;29/02/2024;delivered;42475;42475;5235.53
42476;9092;07/01/2024;delivered;42476;42476;901.49
42477;5217;30/11/2024;shipped;42477;42477;1341.1
42478;194;01/04/2024;delivered;42478;42478;3775.98
42479;6518;12/08/2025;shipped;42479;42479;512.6
42480;3947;03/08/2025;delivered;42480;42480;9461.68
42481;1911;12/12/2023;delivered;42481;42481;861.88
42482;9644;26/05/2025;pending;42482;42482;1386.26
42483;5004;08/06/2024;delivered;42483;42483;3927.78
42484;607;19/04/2025;delivered;42484;42484;0
42485;741;01/06/2024;pending;42485;42485;8805.44
42486;629;18/09/2023;shipped;42486;42486;4452.2
42487;4624;14/08/2025;delivered;42487;42487;8088.66
42488;9779;19/08/2025;delivered;42488;42488;4770.72
42489;1148;12/09/2025;delivered;42489;42489;5441.71
42490;5159;16/12/2024;delivered;42490;42490;2885.25
42491;8396;07/02/2024;delivered;42491;42491;464.77
42492;556;16/06/2024;delivered;42492;42492;246.4
42493;4834;06/04/2025;delivered;42493;42493;10292.15
42494;3252;14/01/2025;shipped;42494;42494;1057.92
42495;7520;22/03/2025;shipped;42495;42495;2692.89
42496;8630;28/06/2025;delivered;42496;42496;10248.71
42497;3114;17/07/2024;shipped;42497;42497;5613.08
42498;8637;19/08/2024;delivered;42498;42498;1001.8
42499;7937;18/12/2024;delivered;42499;42499;4964.48
42500;4390;07/06/2025;shipped;42500;42500;1358.86
42501;8808;09/10/2024;delivered;42501;42501;47.42
42502;6089;12/01/2025;delivered;42502;42502;8536.72
42503;2047;14/02/2025;cancelled;42503;42503;9697.08
42504;3833;04/11/2023;delivered;42504;42504;1187.65
42505;5029;04/10/2024;shipped;42505;42505;16551.41
42506;8799;26/04/2025;delivered;42506;42506;4616.56
42507;5394;05/09/2024;delivered;42507;42507;2856.61
42508;3406;03/08/2025;delivered;42508;42508;1573.99
42509;1364;18/06/2025;delivered;42509;42509;2939.66
42510;1036;08/12/2023;shipped;42510;42510;621.08
42511;181;19/05/2024;delivered;42511;42511;10376.99
42512;8865;14/05/2024;shipped;42512;42512;4306.55
42513;1368;03/10/2023;delivered;42513;42513;2300.24
42514;9823;05/06/2025;delivered;42514;42514;5371.86
42515;3940;06/11/2024;delivered;42515;42515;3674.8
42516;3276;31/12/2024;delivered;42516;42516;780.65
42517;8872;19/03/2025;delivered;42517;42517;2648.63
42518;1738;20/12/2024;shipped;42518;42518;2109.79
42519;6341;13/10/2023;delivered;42519;42519;3432.12
42520;6895;06/08/2024;delivered;42520;42520;2965.14
42521;6467;19/10/2023;delivered;42521;42521;6786.07
42522;207;19/01/2024;shipped;42522;42522;346.18
42523;4767;22/09/2024;delivered;42523;42523;3430.8
42524;5106;30/04/2025;pending;42524;42524;1449.99
42525;7453;30/11/2023;shipped;42525;42525;705.62
42526;1389;07/06/2025;delivered;42526;42526;378.52
42527;142;13/02/2024;shipped;42527;42527;86.1
42528;9961;16/09/2024;delivered;42528;42528;7341.49
42529;4694;16/07/2024;delivered;42529;42529;1521.49
42530;9401;28/10/2024;shipped;42530;42530;859.15
42531;7525;05/05/2024;delivered;42531;42531;7591.51
42532;5817;16/06/2025;shipped;42532;42532;11318.38
42533;5759;17/08/2025;shipped;42533;42533;7341.9
42534;60;08/09/2025;delivered;42534;42534;3431.12
42535;332;30/08/2024;delivered;42535;42535;1802.93
42536;9075;13/04/2024;delivered;42536;42536;472.74
42537;1400;03/09/2025;delivered;42537;42537;7557.76
42538;9253;24/11/2024;shipped;42538;42538;9477.2
42539;3091;06/08/2024;shipped;42539;42539;651.42
42540;9647;03/12/2024;delivered;42540;42540;3587.8
42541;8347;22/06/2024;shipped;42541;42541;6522.68
42542;3974;25/11/2023;delivered;42542;42542;2465.39
42543;8630;28/07/2025;delivered;42543;42543;1957.12
42544;7923;19/02/2025;delivered;42544;42544;550.38
42545;3992;18/08/2025;delivered;42545;42545;13041.85
42546;7489;18/06/2025;delivered;42546;42546;1154.02
42547;4465;05/04/2025;delivered;42547;42547;1909.92
42548;9976;03/07/2025;delivered;42548;42548;6014.66
42549;9434;24/03/2024;delivered;42549;42549;8318.04
42550;7697;02/08/2025;delivered;42550;42550;598.04
42551;8198;08/04/2025;delivered;42551;42551;4273.8
42552;1409;18/12/2024;delivered;42552;42552;5696.81
42553;4558;09/11/2023;shipped;42553;42553;9813.03
42554;1964;19/02/2025;delivered;42554;42554;6905.72
42555;3388;27/08/2025;delivered;42555;42555;15787.97
42556;633;17/11/2023;pending;42556;42556;13904.82
42557;6040;15/11/2024;shipped;42557;42557;7621.77
42558;7904;06/09/2025;delivered;42558;42558;1056.95
42559;957;26/07/2024;delivered;42559;42559;3321.64
42560;3848;21/01/2025;delivered;42560;42560;8250.96
42561;4428;05/12/2023;delivered;42561;42561;347.78
42562;8023;12/04/2024;shipped;42562;42562;2419.1
42563;2230;06/01/2025;shipped;42563;42563;5226
42564;2658;23/11/2023;shipped;42564;42564;10237.4
42565;9435;23/01/2024;shipped;42565;42565;1389.14
42566;9398;08/07/2025;pending;42566;42566;1144.43
42567;8385;10/08/2025;shipped;42567;42567;2051.65
42568;4469;17/09/2024;shipped;42568;42568;10328.17
42569;9031;24/09/2023;delivered;42569;42569;107.55
42570;729;30/03/2025;shipped;42570;42570;604.94
42571;4894;08/06/2024;delivered;42571;42571;171.68
42572;6986;16/05/2024;shipped;42572;42572;1266.42
42573;3752;27/04/2024;delivered;42573;42573;621.42
42574;2082;20/05/2024;delivered;42574;42574;596.87
42575;1295;20/07/2025;pending;42575;42575;1181.47
42576;6080;22/04/2024;pending;42576;42576;7092.16
42577;3451;04/02/2025;delivered;42577;42577;5931.64
42578;2312;20/01/2025;delivered;42578;42578;11447.87
42579;7798;26/09/2024;delivered;42579;42579;10269.8
42580;6470;02/10/2023;shipped;42580;42580;5067.64
42581;1966;14/09/2024;cancelled;42581;42581;4871.18
42582;3075;23/06/2025;shipped;42582;42582;641.22
42583;4838;21/03/2025;delivered;42583;42583;4170.41
42584;5367;22/01/2024;delivered;42584;42584;15839.87
42585;9033;09/08/2024;delivered;42585;42585;2515.55
42586;7341;26/06/2024;shipped;42586;42586;5395.47
42587;703;04/09/2024;delivered;42587;42587;3897.36
42588;6097;12/03/2025;shipped;42588;42588;2764.23
42589;7663;22/11/2024;delivered;42589;42589;5725.08
42590;7667;29/06/2025;delivered;42590;42590;506.22
42591;240;23/12/2024;delivered;42591;42591;6097.3
42592;2602;23/01/2024;delivered;42592;42592;3532.32
42593;3692;04/06/2024;delivered;42593;42593;10184.24
42594;4708;14/10/2024;delivered;42594;42594;5352.68
42595;3744;07/10/2023;shipped;42595;42595;9075.66
42596;8529;21/06/2025;shipped;42596;42596;5576.3
42597;7614;18/04/2025;delivered;42597;42597;27.2
42598;82;04/04/2024;delivered;42598;42598;9308.87
42599;959;10/07/2025;delivered;42599;42599;8489.74
42600;8565;16/03/2024;shipped;42600;42600;5994.25
42601;2980;14/04/2025;shipped;42601;42601;0
42602;9320;15/08/2025;delivered;42602;42602;3308.09
42603;9758;15/04/2025;delivered;42603;42603;2156.97
42604;6073;03/08/2024;shipped;42604;42604;5226.37
42605;2742;02/02/2025;delivered;42605;42605;6778.16
42606;294;15/04/2025;delivered;42606;42606;1844.77
42607;2224;17/03/2025;cancelled;42607;42607;2217
42608;4143;16/08/2025;delivered;42608;42608;5236.09
42609;9934;04/12/2024;shipped;42609;42609;2086.42
42610;5192;06/11/2023;pending;42610;42610;3998.47
42611;3216;15/12/2023;delivered;42611;42611;6802.86
42612;5651;20/07/2024;delivered;42612;42612;0
42613;8084;31/12/2023;delivered;42613;42613;4883.64
42614;9166;25/04/2024;delivered;42614;42614;3981.3
42615;5624;12/08/2025;delivered;42615;42615;3397.58
42616;2448;09/01/2024;delivered;42616;42616;262.42
42617;4681;28/01/2025;pending;42617;42617;12780.41
42618;5558;25/11/2023;delivered;42618;42618;683.8
42619;8899;09/10/2024;delivered;42619;42619;168.57
42620;3623;12/11/2023;shipped;42620;42620;2012.07
42621;6440;26/08/2024;delivered;42621;42621;12879.61
42622;8867;31/03/2025;shipped;42622;42622;10187.96
42623;8053;18/09/2024;delivered;42623;42623;5239.42
