product_sk,product_id,product_name,description,category_id,category_name,brand,price,price_start_date_key,price_end_date_key,price_is_active,stock_quantity,product_date_key,entry_date_key
3797,3797,Under Armour Worry Pro,Describe scientist interview hundred model.,5,Sports,Under Armour,132.69000244140625,2025-09-24,,1,268,20240907,20250924
3798,3798,Wayfair Forward,Energy positive attack full maintain though.,6,Furniture,Wayfair,600.4400024414062,2025-09-24,,1,439,20240115,20250924
3799,3799,KitchenAid Poor Plus,Discover party activity what several group outside career recently support.,7,Home Appliances,KitchenAid,359.04998779296875,2025-09-24,,1,159,20231018,20250924
3800,3800,LEGO Nearly,Word could outside next life door relate air base people.,8,Toys,LEGO,50.20000076293945,2025-09-24,,1,47,20241226,20250924
3801,3801,PepsiCo Middle Plus,Lay forget road cut thank last leg.,9,Groceries,PepsiCo,29.540000915527344,2025-09-24,,1,240,20240416,20250924
3802,3802,Pfizer Sort,Well always work learn attack financial statement hope team offer.,10,Health,Pfizer,73.16000366210938,2025-09-24,,1,413,20240831,20250924
3803,3803,Bosch Early,His sister all customer reach again like training husband tough role.,11,Automotive,Bosch,70.87000274658203,2025-09-24,,1,395,20231130,20250924
3804,3804,Moleskine Win Plus,Million second fall body purpose.,12,Stationery,Moleskine,43.18000030517578,2025-09-24,,1,398,20250802,20250924
3805,3805,LG Former,Person everyone Democrat listen require claim bit range produce.,1,Electronics,LG,985.4299926757812,2025-09-24,,1,91,20241013,20250924
3806,3806,Adidas Loss,Soon quality interesting type open hit media Congress improve.,2,Fashion,Adidas,82.8499984741211,2025-09-24,,1,402,20240512,20250924
3807,3807,Penguin Source,Budget enough teacher keep new.,3,Books,Penguin,14.449999809265137,2025-09-24,,1,139,20250323,20250924
3808,3808,L'Oreal Kind,Usually book certainly foreign local civil story network century.,4,Beauty,L'Oreal,179.27999877929688,2025-09-24,,1,201,20250506,20250924
3809,3809,Under Armour Peace Lite,Coach make no political move happen.,5,Sports,Under Armour,86.4000015258789,2025-09-24,,1,67,20250131,20250924
3810,3810,IKEA Community,Officer purpose ask these ago morning beyond.,6,Furniture,IKEA,1671.8699951171875,2025-09-24,,1,293,20250309,20250924
3811,3811,Panasonic Happen,Sing then cover require article some Democrat tonight data morning.,7,Home Appliances,Panasonic,693.3200073242188,2025-09-24,,1,363,20240628,20250924
3812,3812,LEGO Others,Wife against start itself performance eight natural two.,8,Toys,LEGO,36.61000061035156,2025-09-24,,1,310,20231129,20250924
3813,3813,Nestle Experience Lite,Able arrive safe already know improve chance.,9,Groceries,Nestle,14.449999809265137,2025-09-24,,1,147,20250509,20250924
3814,3814,Pfizer Training,Anything institution why American shoulder parent.,10,Health,Pfizer,148.52000427246094,2025-09-24,,1,386,20240117,20250924
3815,3815,Continental Pattern,Model claim run me together see figure law.,11,Automotive,Continental,583.72998046875,2025-09-24,,1,455,20240223,20250924
3816,3816,Faber-Castell Situation,Else open magazine state out to hear.,12,Stationery,Faber-Castell,52.13999938964844,2025-09-24,,1,266,20250527,20250924
3817,3817,Sony Tonight,Lose crime in piece theory yeah knowledge vote meet structure.,1,Electronics,Sony,1485.9300537109375,2025-09-24,,1,428,20250626,20250924
3818,3818,Puma Opportunity,Western machine at art red could only.,2,Fashion,Puma,108.05999755859375,2025-09-24,,1,479,20250309,20250924
3819,3819,Macmillan Character Lite,Positive operation someone really many build food research.,3,Books,Macmillan,11.9399995803833,2025-09-24,,1,18,20230917,20250924
3820,3820,Nivea Special Max,Little up red either white.,4,Beauty,Nivea,168.86000061035156,2025-09-24,,1,59,20240116,20250924
3821,3821,Asics Hard,West arrive family cut between radio suggest let.,5,Sports,Asics,156.75999450683594,2025-09-24,,1,12,20240108,20250924
3822,3822,Wayfair Media,Just wrong thing offer.,6,Furniture,Wayfair,1505.6199951171875,2025-09-24,,1,110,20250317,20250924
3823,3823,KitchenAid Simple,Bill involve scientist for improve someone fast yourself learn.,7,Home Appliances,KitchenAid,1130.510009765625,2025-09-24,,1,230,20241201,20250924
3824,3824,Hasbro Service,True reach decision natural beyond training imagine huge usually collection.,8,Toys,Hasbro,151.10000610351562,2025-09-24,,1,332,20250802,20250924
3825,3825,Kellogg's Left,Century girl east author policy.,9,Groceries,Kellogg's,15.09000015258789,2025-09-24,,1,461,20240314,20250924
3826,3826,Johnson & Johnson Paper,Five finally inside though call.,10,Health,Johnson & Johnson,78.12000274658203,2025-09-24,,1,204,20240806,20250924
3827,3827,Continental Arm,Himself level through citizen president radio job.,11,Automotive,Continental,303.5400085449219,2025-09-24,,1,104,20231002,20250924
3828,3828,Staedtler Include Pro,Floor somebody go production continue.,12,Stationery,Staedtler,20.3799991607666,2025-09-24,,1,74,20250823,20250924
3829,3829,OnePlus Attention,Either reduce that likely behavior career society.,1,Electronics,OnePlus,809.0,2025-09-24,,1,27,20250218,20250924
3830,3830,Zara Around,Himself itself wife expert above doctor play everyone physical.,2,Fashion,Zara,160.75999450683594,2025-09-24,,1,334,20250203,20250924
3831,3831,Macmillan Build Max,Within everyone friend red war may its available.,3,Books,Macmillan,24.510000228881836,2025-09-24,,1,262,20241116,20250924
3832,3832,Estée Lauder Reduce Lite,Hand threat dream whom.,4,Beauty,Estée Lauder,16.350000381469727,2025-09-24,,1,169,20231010,20250924
3833,3833,Under Armour Go,Difference break her southern tax serious tree nice father.,5,Sports,Under Armour,258.2900085449219,2025-09-24,,1,5,20240531,20250924
3834,3834,IKEA There Max,Card book budget key year girl half marriage.,6,Furniture,IKEA,138.5800018310547,2025-09-24,,1,260,20240624,20250924
3835,3835,Bosch Close,Watch already huge manage something eye camera course up only study.,7,Home Appliances,Bosch,569.469970703125,2025-09-24,,1,229,20250311,20250924
3836,3836,Mattel Office,Its community value no others them east issue alone possible.,8,Toys,Mattel,124.5199966430664,2025-09-24,,1,177,20240601,20250924
3837,3837,PepsiCo Reduce,As beautiful song week their land weight away.,9,Groceries,PepsiCo,37.43000030517578,2025-09-24,,1,410,20241213,20250924
3838,3838,GSK Deep,There economy free at without lawyer cup she economy.,10,Health,GSK,265.4100036621094,2025-09-24,,1,388,20250721,20250924
3839,3839,Continental Good,Position protect person manage reach born visit indicate become everyone.,11,Automotive,Continental,416.0400085449219,2025-09-24,,1,341,20240704,20250924
3840,3840,Faber-Castell Ball,Chance record trouble show eat speech camera push.,12,Stationery,Faber-Castell,45.7400016784668,2025-09-24,,1,34,20240406,20250924
3841,3841,Samsung Weight,Although put believe writer blue month board old kind.,1,Electronics,Samsung,1007.02001953125,2025-09-24,,1,338,20250106,20250924
3842,3842,Puma Open,Evening similar new they probably east should way network share.,2,Fashion,Puma,291.7900085449219,2025-09-24,,1,136,20250718,20250924
3843,3843,HarperCollins Raise Plus,Special thus middle maintain unit economic.,3,Books,HarperCollins,10.130000114440918,2025-09-24,,1,196,20250403,20250924
3844,3844,Maybelline Address,Surface food my or their form pressure writer among building.,4,Beauty,Maybelline,11.25,2025-09-24,,1,155,20230928,20250924
3845,3845,Puma Data,Executive style future almost stuff both.,5,Sports,Puma,105.30000305175781,2025-09-24,,1,291,20250329,20250924
3846,3846,IKEA Walk,Fund wonder report game political.,6,Furniture,IKEA,1655.3299560546875,2025-09-24,,1,77,20250328,20250924
3847,3847,KitchenAid Than,Special option also continue black door attention in increase.,7,Home Appliances,KitchenAid,397.6199951171875,2025-09-24,,1,469,20240508,20250924
3848,3848,LEGO Kid Pro,Threat whether avoid tree.,8,Toys,LEGO,36.86000061035156,2025-09-24,,1,19,20250730,20250924
3849,3849,Kellogg's Fill,While stop simply certain boy relationship right get model.,9,Groceries,Kellogg's,78.91000366210938,2025-09-24,,1,112,20240210,20250924
3850,3850,Pfizer Industry,Appear stand environment meeting nice stuff.,10,Health,Pfizer,52.18000030517578,2025-09-24,,1,344,20241213,20250924
3851,3851,Continental Week Lite,Out suggest home technology chance each bad successful.,11,Automotive,Continental,651.22998046875,2025-09-24,,1,175,20250416,20250924
3852,3852,Faber-Castell Lead,Individual rather many top build information great sure.,12,Stationery,Faber-Castell,30.399999618530273,2025-09-24,,1,240,20250829,20250924
3853,3853,Sony Music,Benefit age woman perhaps support field until now send fact beyond.,1,Electronics,Sony,1415.02001953125,2025-09-24,,1,461,20240413,20250924
3854,3854,Puma He,More century right usually there.,2,Fashion,Puma,269.3299865722656,2025-09-24,,1,269,20240210,20250924
3855,3855,HarperCollins Study,Shoulder suggest age you year throw.,3,Books,HarperCollins,50.939998626708984,2025-09-24,,1,301,20241118,20250924
3856,3856,Maybelline Whose,History behind control better design term hair style single.,4,Beauty,Maybelline,156.32000732421875,2025-09-24,,1,125,20240930,20250924
3857,3857,Under Armour Enter,Name budget second reach talk customer early this.,5,Sports,Under Armour,222.60000610351562,2025-09-24,,1,139,20231014,20250924
3858,3858,Wayfair National,Hard plant understand subject push listen most.,6,Furniture,Wayfair,615.1300048828125,2025-09-24,,1,498,20241127,20250924
3859,3859,KitchenAid Offer Max,By commercial item him herself cultural have trip increase center.,7,Home Appliances,KitchenAid,1206.47998046875,2025-09-24,,1,131,20240906,20250924
3860,3860,LEGO Least,Catch increase door south like discuss.,8,Toys,LEGO,113.2300033569336,2025-09-24,,1,432,20240331,20250924
3861,3861,Nestle Can,Day science region yourself whole play like night security week.,9,Groceries,Nestle,25.6299991607666,2025-09-24,,1,463,20240119,20250924
3862,3862,Johnson & Johnson West,Thus adult team market question ago.,10,Health,Johnson & Johnson,210.1199951171875,2025-09-24,,1,258,20231225,20250924
3863,3863,Continental Organization,Guy trial card hit serve experience lawyer.,11,Automotive,Continental,325.8800048828125,2025-09-24,,1,290,20250511,20250924
3864,3864,Staedtler His Plus,Everyone yes stuff example east available.,12,Stationery,Staedtler,13.829999923706055,2025-09-24,,1,246,20250415,20250924
3865,3865,OnePlus Director Max,Wear save buy more study security.,1,Electronics,OnePlus,2322.699951171875,2025-09-24,,1,29,20240914,20250924
3866,3866,H&M Tough,Pm thousand instead main seat likely position career appear unit.,2,Fashion,H&M,178.5500030517578,2025-09-24,,1,212,20231116,20250924
3867,3867,Macmillan Recently,Far necessary meeting east life.,3,Books,Macmillan,23.360000610351562,2025-09-24,,1,189,20241122,20250924
3868,3868,L'Oreal Consumer,Adult be national light little per generation develop.,4,Beauty,L'Oreal,98.83999633789062,2025-09-24,,1,251,20250720,20250924
3869,3869,Asics Worker,Central foot option wait can enough growth.,5,Sports,Asics,208.61000061035156,2025-09-24,,1,434,20250501,20250924
3870,3870,IKEA Mind Plus,Late consider lay gun purpose answer yet probably miss.,6,Furniture,IKEA,685.5,2025-09-24,,1,306,20250728,20250924
3871,3871,Panasonic Guy,Behavior very example finally yet dinner.,7,Home Appliances,Panasonic,1282.72998046875,2025-09-24,,1,51,20240705,20250924
3872,3872,LEGO Customer Pro,Discover still represent move my measure fear specific administration security.,8,Toys,LEGO,34.2599983215332,2025-09-24,,1,219,20250215,20250924
3873,3873,Kellogg's Feeling,Former read reality onto night happy me order language.,9,Groceries,Kellogg's,93.5,2025-09-24,,1,406,20240918,20250924
3874,3874,GSK Arrive,Office weight stop radio concern future capital police.,10,Health,GSK,297.5799865722656,2025-09-24,,1,1,20240110,20250924
3875,3875,Continental World Plus,Financial ball information professor population option face second.,11,Automotive,Continental,240.22000122070312,2025-09-24,,1,431,20240826,20250924
3876,3876,Staedtler Quite,Moment soldier mind seven might its response second bad.,12,Stationery,Staedtler,73.52999877929688,2025-09-24,,1,358,20240308,20250924
3877,3877,Sony True,For responsibility sister foreign size career win boy night security.,1,Electronics,Sony,310.04998779296875,2025-09-24,,1,84,20240128,20250924
3878,3878,Zara Drug,Forward piece beautiful exactly degree maintain institution husband cultural trip on.,2,Fashion,Zara,25.190000534057617,2025-09-24,,1,298,20250802,20250924
3879,3879,Penguin Then,Factor whether want there quickly now remain network.,3,Books,Penguin,38.790000915527344,2025-09-24,,1,420,20250118,20250924
3880,3880,Nivea Class,After nearly population age air score.,4,Beauty,Nivea,179.72000122070312,2025-09-24,,1,421,20240201,20250924
3881,3881,Asics Mother Max,Property other house floor focus follow future effect.,5,Sports,Asics,311.55999755859375,2025-09-24,,1,269,20241211,20250924
3882,3882,IKEA Speak,North huge better recently provide.,6,Furniture,IKEA,583.2000122070312,2025-09-24,,1,33,20250601,20250924
3883,3883,KitchenAid Address,Account require piece good reason too evening probably low pull.,7,Home Appliances,KitchenAid,404.7699890136719,2025-09-24,,1,329,20250125,20250924
3884,3884,Hasbro Finally,When interest region campaign father might table wear generation lead.,8,Toys,Hasbro,101.80000305175781,2025-09-24,,1,114,20241214,20250924
3885,3885,PepsiCo Majority Lite,Sea ask present ten eight serve.,9,Groceries,PepsiCo,85.36000061035156,2025-09-24,,1,340,20240316,20250924
3886,3886,Johnson & Johnson Generation,War leg push quite marriage defense tough.,10,Health,Johnson & Johnson,243.64999389648438,2025-09-24,,1,183,20250519,20250924
3887,3887,Bridgestone Tend,Hold strategy friend take follow deal.,11,Automotive,Bridgestone,526.260009765625,2025-09-24,,1,417,20231109,20250924
3888,3888,Staedtler Act,Remember opportunity out either like local picture.,12,Stationery,Staedtler,74.51000213623047,2025-09-24,,1,406,20250301,20250924
3889,3889,Sony Product,Test ahead small be produce office.,1,Electronics,Sony,605.3099975585938,2025-09-24,,1,236,20231013,20250924
3890,3890,Adidas Medical,You hotel remain include several strategy event.,2,Fashion,Adidas,24.350000381469727,2025-09-24,,1,30,20240111,20250924
3891,3891,Penguin Student Lite,Least seek color should happy.,3,Books,Penguin,11.9399995803833,2025-09-24,,1,370,20240809,20250924
3892,3892,L'Oreal Month Max,Site save design give culture us suggest.,4,Beauty,L'Oreal,138.47999572753906,2025-09-24,,1,296,20241203,20250924
3893,3893,Under Armour Hot,Third for knowledge save here deal.,5,Sports,Under Armour,223.30999755859375,2025-09-24,,1,62,20250404,20250924
3894,3894,Ashley Action,Wide service second product compare read present father leave.,6,Furniture,Ashley,1349.8499755859375,2025-09-24,,1,373,20240711,20250924
3895,3895,Panasonic Executive,See whole author quite because participant police parent prevent.,7,Home Appliances,Panasonic,330.4599914550781,2025-09-24,,1,242,20250217,20250924
3896,3896,Hasbro Work Plus,Blue of compare while kid house fear.,8,Toys,Hasbro,81.19999694824219,2025-09-24,,1,176,20240307,20250924
3897,3897,Nestle Partner Max,On as painting front thousand.,9,Groceries,Nestle,39.56999969482422,2025-09-24,,1,416,20240723,20250924
3898,3898,Pfizer Director,Article hour hope represent.,10,Health,Pfizer,290.07000732421875,2025-09-24,,1,401,20231216,20250924
3899,3899,Bridgestone Structure,Grow baby else knowledge left.,11,Automotive,Bridgestone,365.19000244140625,2025-09-24,,1,417,20250413,20250924
3900,3900,Staedtler Take,That stuff may bed scientist.,12,Stationery,Staedtler,56.880001068115234,2025-09-24,,1,337,20240624,20250924
3901,3901,Sony Southern,Them reach live place provide east.,1,Electronics,Sony,1903.6300048828125,2025-09-24,,1,444,20240803,20250924
3902,3902,Puma His Plus,Lot pick clear soon first see.,2,Fashion,Puma,382.1700134277344,2025-09-24,,1,212,20240716,20250924
3903,3903,Penguin Let,Light article guess might once show listen worry really.,3,Books,Penguin,59.36000061035156,2025-09-24,,1,75,20250830,20250924
3904,3904,L'Oreal Point,Participant over benefit factor near wind wait act.,4,Beauty,L'Oreal,50.279998779296875,2025-09-24,,1,309,20250207,20250924
3905,3905,Asics Care,Easy simply stay deep campaign meeting crime spring inside church.,5,Sports,Asics,454.5799865722656,2025-09-24,,1,369,20240327,20250924
3906,3906,IKEA Leader,Such expert growth lot really score yard money common personal.,6,Furniture,IKEA,1546.300048828125,2025-09-24,,1,323,20240702,20250924
3907,3907,Panasonic At,Good including be job write half newspaper choose detail happy.,7,Home Appliances,Panasonic,1204.31005859375,2025-09-24,,1,190,20250801,20250924
3908,3908,Mattel Carry Lite,Follow make ago write join accept project should natural thank.,8,Toys,Mattel,155.4600067138672,2025-09-24,,1,496,20240131,20250924
3909,3909,PepsiCo Political Plus,Something ground century take money marriage hear.,9,Groceries,PepsiCo,33.91999816894531,2025-09-24,,1,337,20250810,20250924
3910,3910,GSK Daughter,Sort out improve machine church moment finally scene.,10,Health,GSK,84.20999908447266,2025-09-24,,1,200,20240409,20250924
3911,3911,Bridgestone Itself,Put fly lawyer character mind bill act.,11,Automotive,Bridgestone,493.8500061035156,2025-09-24,,1,313,20231220,20250924
3912,3912,Moleskine Oil,Rise any national various lose idea financial very.,12,Stationery,Moleskine,76.04000091552734,2025-09-24,,1,409,20240614,20250924
3913,3913,Apple Social,Section full book activity morning.,1,Electronics,Apple,1825.8599853515625,2025-09-24,,1,280,20231209,20250924
3914,3914,Zara Ability,Toward new quite inside organization sound employee matter bag deep.,2,Fashion,Zara,304.75,2025-09-24,,1,22,20241101,20250924
3915,3915,O'Reilly Talk,Western heavy store skill fast several drug despite feel know.,3,Books,O'Reilly,27.399999618530273,2025-09-24,,1,321,20240417,20250924
3916,3916,L'Oreal Six,Impact director well officer team choose tend realize turn color.,4,Beauty,L'Oreal,176.00999450683594,2025-09-24,,1,475,20231213,20250924
3917,3917,Asics Power,General consider machine deal though.,5,Sports,Asics,308.2900085449219,2025-09-24,,1,118,20241007,20250924
3918,3918,Wayfair Election,Would anyone white boy face floor plant.,6,Furniture,Wayfair,461.3399963378906,2025-09-24,,1,135,20240330,20250924
3919,3919,Panasonic Material,Seem ago long training nor clearly.,7,Home Appliances,Panasonic,1281.199951171875,2025-09-24,,1,418,20231114,20250924
3920,3920,LEGO Expect,We main door wife help occur seem very.,8,Toys,LEGO,118.01000213623047,2025-09-24,,1,202,20241209,20250924
3921,3921,Kellogg's Building Plus,News keep fear with discussion job day kid more glass.,9,Groceries,Kellogg's,5.010000228881836,2025-09-24,,1,487,20240830,20250924
3922,3922,Pfizer Sure Pro,Media other quite total the laugh each.,10,Health,Pfizer,130.7100067138672,2025-09-24,,1,490,20250529,20250924
3923,3923,Bosch Program,Movement where enough society over hope try during north Congress look.,11,Automotive,Bosch,226.1699981689453,2025-09-24,,1,416,20240920,20250924
3924,3924,Faber-Castell Me,Everyone just citizen center medical middle know himself spring.,12,Stationery,Faber-Castell,2.2899999618530273,2025-09-24,,1,444,20250518,20250924
3925,3925,OnePlus Tough,Bank nature none mind forward manage that Mrs wind camera cost.,1,Electronics,OnePlus,1636.050048828125,2025-09-24,,1,156,20241220,20250924
3926,3926,Uniqlo Amount,Truth food activity expert school.,2,Fashion,Uniqlo,203.69000244140625,2025-09-24,,1,297,20240821,20250924
3927,3927,HarperCollins Drug,Focus hair allow role attack difference field continue.,3,Books,HarperCollins,35.380001068115234,2025-09-24,,1,399,20240729,20250924
3928,3928,L'Oreal Car,Billion care particular east third area without image door.,4,Beauty,L'Oreal,185.35000610351562,2025-09-24,,1,199,20240630,20250924
3929,3929,Reebok Understand Plus,Theory happy war finish trade one.,5,Sports,Reebok,16.959999084472656,2025-09-24,,1,219,20241109,20250924
3930,3930,IKEA Again,How specific mean room build idea a majority major pick.,6,Furniture,IKEA,506.2799987792969,2025-09-24,,1,245,20250119,20250924
3931,3931,Philips Many Max,Prepare need sing skill worker let vote easy onto.,7,Home Appliances,Philips,270.1499938964844,2025-09-24,,1,149,20240914,20250924
3932,3932,Hasbro Lose Plus,Ok spend right test suffer in notice.,8,Toys,Hasbro,181.66000366210938,2025-09-24,,1,104,20250207,20250924
3933,3933,PepsiCo Over Pro,Me for friend action these area politics everyone hair.,9,Groceries,PepsiCo,76.73999786376953,2025-09-24,,1,147,20231022,20250924
3934,3934,Pfizer Life,Over church particular win writer significant.,10,Health,Pfizer,208.38999938964844,2025-09-24,,1,327,20231007,20250924
3935,3935,Bosch Rich Plus,Admit kid discuss consider wear.,11,Automotive,Bosch,699.8400268554688,2025-09-24,,1,436,20240726,20250924
3936,3936,Moleskine Heart,Large citizen face down forward fight.,12,Stationery,Moleskine,6.210000038146973,2025-09-24,,1,394,20231115,20250924
3937,3937,Sony Sing,International building learn floor once style whatever watch.,1,Electronics,Sony,372.0899963378906,2025-09-24,,1,231,20240824,20250924
3938,3938,Zara Community Lite,Soon firm bed these skill suggest leave.,2,Fashion,Zara,209.1999969482422,2025-09-24,,1,246,20231012,20250924
3939,3939,O'Reilly Move,Fight manager Republican share real southern hair score full.,3,Books,O'Reilly,24.59000015258789,2025-09-24,,1,47,20250114,20250924
3940,3940,Maybelline Me Plus,Join describe people he show scientist.,4,Beauty,Maybelline,110.41999816894531,2025-09-24,,1,128,20231004,20250924
3941,3941,Puma Happy,Something system impact indeed consider.,5,Sports,Puma,313.9700012207031,2025-09-24,,1,496,20250513,20250924
3942,3942,IKEA Career,Blood hold drug last agreement use low want view difference.,6,Furniture,IKEA,341.3399963378906,2025-09-24,,1,175,20241201,20250924
3943,3943,Bosch Understand,Side born without rise color be list look able though.,7,Home Appliances,Bosch,1040.5,2025-09-24,,1,99,20250303,20250924
3944,3944,Mattel Dark,Along whatever head democratic impact end TV daughter team sing.,8,Toys,Mattel,152.67999267578125,2025-09-24,,1,179,20250430,20250924
3945,3945,Nestle Name,Interest class movie international project animal.,9,Groceries,Nestle,39.540000915527344,2025-09-24,,1,387,20240721,20250924
3946,3946,Pfizer May Lite,He value nor large during trial so fact specific.,10,Health,Pfizer,66.06999969482422,2025-09-24,,1,97,20240520,20250924
3947,3947,Bridgestone Yet,Loss probably government activity although foreign stay see prepare.,11,Automotive,Bridgestone,621.0399780273438,2025-09-24,,1,382,20250410,20250924
3948,3948,Faber-Castell Morning Plus,Ask physical treatment south more character garden mean series six.,12,Stationery,Faber-Castell,66.93000030517578,2025-09-24,,1,478,20250116,20250924
3949,3949,LG Church,Money check wait administration experience.,1,Electronics,LG,1198.8499755859375,2025-09-24,,1,164,20240629,20250924
3950,3950,Puma Artist,Same view field each image add provide into quite.,2,Fashion,Puma,360.989990234375,2025-09-24,,1,18,20231213,20250924
3951,3951,Macmillan Before Max,Play picture wide become possible admit every professional.,3,Books,Macmillan,5.940000057220459,2025-09-24,,1,340,20240618,20250924
3952,3952,Maybelline Answer,Among stop friend feeling we.,4,Beauty,Maybelline,84.86000061035156,2025-09-24,,1,428,20241119,20250924
3953,3953,Puma People,Candidate local image through performance also.,5,Sports,Puma,432.3800048828125,2025-09-24,,1,43,20250202,20250924
3954,3954,IKEA If,Parent film drop join give receive time.,6,Furniture,IKEA,1197.4000244140625,2025-09-24,,1,287,20250617,20250924
3955,3955,Philips Move,Turn different pretty deep design.,7,Home Appliances,Philips,720.6799926757812,2025-09-24,,1,283,20240430,20250924
3956,3956,Hasbro Message,That fight foot member season machine.,8,Toys,Hasbro,71.44000244140625,2025-09-24,,1,319,20241026,20250924
3957,3957,Nestle Show,Dog ask shake father poor contain evening.,9,Groceries,Nestle,64.16999816894531,2025-09-24,,1,125,20250122,20250924
3958,3958,Pfizer Try,Piece report husband easy parent side role employee deep trade report.,10,Health,Pfizer,129.4199981689453,2025-09-24,,1,19,20230930,20250924
3959,3959,Bosch Explain Max,Test myself say many close first feeling reach heavy school.,11,Automotive,Bosch,535.2100219726562,2025-09-24,,1,70,20231025,20250924
3960,3960,Faber-Castell Other Lite,Maybe language available station weight may break huge image mouth.,12,Stationery,Faber-Castell,79.94000244140625,2025-09-24,,1,143,20241124,20250924
3961,3961,Sony Board,Throw discover phone family owner quickly near.,1,Electronics,Sony,2455.139892578125,2025-09-24,,1,499,20240625,20250924
3962,3962,Uniqlo Arm,Herself for until his child.,2,Fashion,Uniqlo,204.3300018310547,2025-09-24,,1,378,20240822,20250924
3963,3963,O'Reilly Each,Choice glass instead camera I.,3,Books,O'Reilly,6.440000057220459,2025-09-24,,1,145,20241008,20250924
3964,3964,Maybelline Local Pro,Common term skill want once until social police.,4,Beauty,Maybelline,174.2899932861328,2025-09-24,,1,476,20240513,20250924
3965,3965,Puma Middle,Hair new piece positive pay later letter.,5,Sports,Puma,56.630001068115234,2025-09-24,,1,135,20240313,20250924
3966,3966,Wayfair Reach,Become front many usually already everyone him.,6,Furniture,Wayfair,264.9800109863281,2025-09-24,,1,295,20250619,20250924
3967,3967,Bosch Beautiful,Strong show language to four summer energy.,7,Home Appliances,Bosch,136.67999267578125,2025-09-24,,1,25,20231206,20250924
3968,3968,Mattel Hope,Involve exist general process science century.,8,Toys,Mattel,153.32000732421875,2025-09-24,,1,386,20250817,20250924
3969,3969,PepsiCo Strong,School experience worry either process stuff sometimes boy despite.,9,Groceries,PepsiCo,8.890000343322754,2025-09-24,,1,364,20250405,20250924
3970,3970,GSK Television,Newspaper effect media stock career owner specific space know.,10,Health,GSK,261.4800109863281,2025-09-24,,1,279,20241220,20250924
3971,3971,Continental Including,Save fine community little indicate relate magazine process.,11,Automotive,Continental,529.739990234375,2025-09-24,,1,51,20231219,20250924
3972,3972,Staedtler Foreign,End several establish someone itself buy good executive for.,12,Stationery,Staedtler,4.21999979019165,2025-09-24,,1,470,20240607,20250924
3973,3973,LG Image Max,News century war rest story.,1,Electronics,LG,745.719970703125,2025-09-24,,1,26,20240224,20250924
3974,3974,Adidas None Pro,Voice tell growth authority across project event.,2,Fashion,Adidas,51.65999984741211,2025-09-24,,1,244,20231227,20250924
3975,3975,Penguin Truth,Gun center loss according I must police member event theory two.,3,Books,Penguin,24.860000610351562,2025-09-24,,1,277,20250310,20250924
3976,3976,L'Oreal Add Plus,Choose author hospital day allow professional prevent deep morning.,4,Beauty,L'Oreal,19.15999984741211,2025-09-24,,1,86,20231206,20250924
3977,3977,Under Armour Significant,Charge like later during there by language.,5,Sports,Under Armour,288.82000732421875,2025-09-24,,1,443,20250329,20250924
3978,3978,IKEA Laugh,Fact think from media meet buy play fall his.,6,Furniture,IKEA,53.349998474121094,2025-09-24,,1,111,20240827,20250924
3979,3979,Bosch Push Plus,Sell on character offer environmental particular skin cut major.,7,Home Appliances,Bosch,1484.6800537109375,2025-09-24,,1,2,20250122,20250924
3980,3980,Hasbro Value,Church term road this important end spring white above.,8,Toys,Hasbro,58.29999923706055,2025-09-24,,1,406,20250302,20250924
3981,3981,PepsiCo Give,Identify institution keep may shake all away.,9,Groceries,PepsiCo,19.56999969482422,2025-09-24,,1,280,20231220,20250924
3982,3982,Johnson & Johnson Week Plus,Them low others game few trip.,10,Health,Johnson & Johnson,185.13999938964844,2025-09-24,,1,198,20241119,20250924
3983,3983,Bosch Response,Develop current pressure somebody professor thought benefit administration huge evidence.,11,Automotive,Bosch,241.24000549316406,2025-09-24,,1,69,20250612,20250924
3984,3984,Staedtler Activity,Economic career around budget others may.,12,Stationery,Staedtler,33.5099983215332,2025-09-24,,1,296,20250626,20250924
3985,3985,Sony Room Pro,Popular half create book everybody those thus nor name behind machine.,1,Electronics,Sony,1796.5699462890625,2025-09-24,,1,130,20240405,20250924
3986,3986,Puma Table,Team often be purpose simple.,2,Fashion,Puma,10.569999694824219,2025-09-24,,1,58,20230925,20250924
3987,3987,Macmillan Month,Suffer dog herself arrive however week improve writer company.,3,Books,Macmillan,46.06999969482422,2025-09-24,,1,353,20240105,20250924
3988,3988,Nivea Foreign,Need painting certain type front point nearly recent than.,4,Beauty,Nivea,163.4499969482422,2025-09-24,,1,297,20250810,20250924
3989,3989,Puma Last,Wall simply front western by.,5,Sports,Puma,131.89999389648438,2025-09-24,,1,364,20231101,20250924
3990,3990,IKEA Next Plus,Almost follow lose party old type adult.,6,Furniture,IKEA,1494.8599853515625,2025-09-24,,1,374,20231230,20250924
3991,3991,Philips Security,This ask nor partner politics contain what most industry hear wonder.,7,Home Appliances,Philips,216.77999877929688,2025-09-24,,1,111,20240229,20250924
3992,3992,Mattel Kid,Behavior hospital us purpose clearly fact kind difficult worry approach.,8,Toys,Mattel,117.04000091552734,2025-09-24,,1,333,20250301,20250924
3993,3993,Nestle Long,Type senior official crime act.,9,Groceries,Nestle,83.16999816894531,2025-09-24,,1,7,20250810,20250924
